NO_OF_FRAMES	236
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:21:09.179	240864.14681330
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
286	1.42500	887.278	937.306	1339.210	904.862	889.792	1151.117	857.844	1039.552	1408.140	842.293	1089.300	1219.655	971.170	944.083	949.405	789.047	927.720	938.332	917.863	1097.414	987.999	826.019	1096.171	981.038	1009.492	1024.051	1004.416	729.176	1001.952	985.715	1010.454	1025.959	1391.069	734.140	963.511	1383.666	1045.646	961.842	759.541	1049.659	1024.073	739.095	1019.825	991.174	652.725	1025.454	930.657	679.453	869.968	911.897	502.271	988.111	893.254	492.064	989.325	897.536	344.664	985.402	951.690	350.143	966.688	953.280	268.645	970.946	898.044	264.323	867.849	954.318	50.275	901.333	976.589	50.487	936.659	953.853	50.916	868.468	794.922	58.245	894.654	751.088	68.314	963.700	818.994	56.617	685.970	1058.685	753.947	680.033	1111.000	779.287	700.454	1149.651	702.703	702.213	1095.582	674.795	0.000	0.000	0.000	735.040	1201.736	496.474	743.272	1275.198	368.826	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.558	926.267	104.333	867.426	904.017	118.744	937.366	844.334	436.668	781.808	1198.891	409.195
287	1.43000	887.814	920.590	1341.056	905.036	872.858	1153.507	858.222	1022.836	1409.451	842.455	1072.358	1221.054	970.626	926.260	950.769	788.722	910.398	939.640	918.083	1079.720	989.907	826.144	1078.404	983.176	1008.785	1005.696	1005.704	729.002	984.546	987.445	1010.805	1008.998	1392.532	734.605	946.849	1385.533	1044.696	945.179	760.970	1049.629	1007.330	741.028	1020.003	975.580	654.128	1024.450	914.573	680.241	870.430	898.346	500.860	988.232	878.367	491.713	989.615	877.633	344.233	984.935	931.936	347.179	966.031	929.532	265.681	971.213	874.106	263.665	868.114	918.364	46.921	899.818	942.683	45.787	936.401	919.539	47.884	867.152	761.062	64.015	894.105	717.889	75.361	962.894	784.913	59.982	685.764	1042.769	755.897	680.162	1094.870	781.763	700.969	1134.233	705.529	702.037	1080.371	677.143	0.000	0.000	0.000	735.482	1186.756	498.552	743.902	1262.380	372.084	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.013	894.423	102.548	866.999	873.729	117.923	937.207	828.477	437.649	782.395	1185.245	411.020
288	1.43500	888.235	903.811	1342.659	905.061	855.963	1155.411	858.673	1006.177	1410.453	842.619	1055.468	1222.167	970.316	909.289	951.320	789.008	894.062	940.498	917.994	1061.910	991.493	826.315	1060.744	985.018	1008.738	987.771	1006.852	728.878	967.235	988.927	1011.129	991.994	1393.647	735.073	930.162	1387.026	1043.641	928.388	761.840	1049.415	990.689	742.493	1020.127	960.135	655.145	1023.841	899.015	680.732	870.666	884.957	499.106	988.274	863.447	490.975	989.776	857.864	343.733	984.301	912.169	344.431	965.668	906.237	263.068	971.499	850.907	263.397	867.749	884.653	44.889	899.492	908.876	42.473	936.023	885.723	45.631	866.273	728.098	69.278	892.876	685.555	82.792	962.271	751.834	64.003	685.703	1026.718	757.465	679.873	1078.753	783.830	701.328	1118.414	707.774	701.883	1064.821	678.956	0.000	0.000	0.000	736.070	1171.246	499.911	744.624	1249.188	374.689	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.885	863.571	101.385	866.727	843.458	118.084	937.614	812.818	438.013	782.990	1171.126	412.461
289	1.44000	888.781	887.009	1343.886	905.079	839.008	1156.965	859.110	989.542	1411.281	842.917	1038.623	1223.026	969.636	891.759	951.588	789.065	877.264	941.074	918.401	1044.476	992.884	826.392	1043.234	986.585	1009.372	970.452	1007.878	728.725	949.957	990.075	1011.537	974.938	1394.548	735.509	913.605	1388.312	1042.643	911.900	762.291	1048.997	974.295	743.581	1020.231	944.874	655.727	1023.327	883.474	680.768	870.846	871.773	497.239	988.398	848.682	489.972	989.923	838.490	343.340	983.875	892.698	341.884	965.476	883.459	260.872	971.659	828.181	263.281	866.483	853.184	44.836	899.471	875.936	40.000	935.302	852.502	43.435	864.938	696.622	75.681	891.831	654.641	90.581	961.686	719.840	68.507	685.870	1010.554	758.526	680.730	1062.981	785.114	701.849	1102.339	709.360	701.913	1048.885	680.276	0.000	0.000	0.000	736.295	1155.121	500.832	745.326	1235.763	377.105	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.683	832.793	100.747	866.509	814.042	118.597	937.468	796.949	438.246	783.722	1156.744	413.377
290	1.44500	889.082	870.209	1344.885	905.002	822.134	1158.187	859.584	972.867	1411.783	843.335	1021.806	1223.601	969.366	874.653	951.936	788.734	860.458	941.528	918.400	1026.931	993.878	826.270	1025.868	988.003	1009.447	952.816	1008.452	728.607	932.913	991.029	1011.930	957.840	1395.150	735.871	896.997	1389.365	1041.521	895.403	762.388	1048.525	957.960	744.410	1020.247	929.729	655.998	1023.100	867.806	680.220	869.905	858.883	495.254	988.466	833.901	488.640	990.192	819.385	343.101	983.419	873.305	339.677	965.479	861.162	258.957	971.948	805.913	263.461	866.459	821.571	44.086	899.574	843.884	38.189	935.605	820.500	42.589	863.940	666.564	81.887	890.775	625.188	98.547	961.066	688.871	73.058	686.037	994.036	759.243	680.920	1046.498	785.879	702.375	1085.772	710.196	701.944	1032.506	681.139	0.000	0.000	0.000	736.984	1138.561	501.100	746.223	1222.037	379.089	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.657	803.229	100.742	866.495	785.817	119.661	937.471	781.309	438.271	784.496	1142.182	413.890
291	1.45000	889.464	853.356	1345.517	904.998	805.389	1158.976	860.162	956.123	1412.122	843.816	1005.064	1223.993	968.849	857.430	951.766	788.681	843.793	941.720	918.605	1009.637	994.667	826.545	1008.641	988.894	1009.769	935.484	1008.662	728.562	915.964	991.852	1012.310	940.713	1395.625	736.167	880.396	1390.015	1040.547	879.007	762.100	1048.073	941.802	744.855	1020.359	914.579	655.884	1023.040	852.600	679.316	869.737	845.655	493.168	988.633	819.280	487.215	990.410	800.443	342.821	983.198	854.093	337.656	965.114	838.910	257.320	972.360	784.108	263.732	866.669	791.167	43.804	899.832	812.951	36.935	935.761	789.568	42.175	863.549	637.196	87.660	889.634	596.946	106.303	960.265	658.854	77.961	686.348	977.355	759.604	681.835	1029.716	786.107	702.950	1068.985	710.487	702.056	1015.679	681.357	0.000	0.000	0.000	737.558	1121.648	501.016	747.069	1208.122	380.916	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.889	774.980	101.105	866.457	758.575	120.987	937.744	765.673	437.783	784.992	1127.201	414.081
292	1.45500	889.636	836.492	1345.884	904.934	788.594	1159.340	860.691	939.161	1412.210	844.354	988.341	1224.170	968.467	840.466	951.700	788.184	827.042	941.667	918.930	992.666	995.059	826.716	991.582	989.533	1009.947	918.127	1008.653	728.414	899.126	992.222	1012.749	923.428	1395.767	736.556	863.798	1390.552	1039.735	862.808	761.381	1047.508	925.703	744.935	1020.375	899.615	655.390	1023.210	837.339	678.117	869.518	832.054	490.831	988.773	804.850	485.791	990.479	781.513	342.563	983.034	834.992	335.765	965.181	817.062	255.881	972.552	762.549	264.194	866.779	761.994	43.949	900.277	783.086	36.317	936.011	759.772	42.135	862.683	609.764	93.629	888.446	570.229	113.803	959.479	630.341	82.850	686.662	960.357	759.507	682.509	1012.714	785.774	703.353	1051.845	710.165	702.311	998.466	681.099	0.000	0.000	0.000	738.195	1104.524	500.647	747.854	1193.904	382.666	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.993	747.290	101.890	866.549	732.214	122.406	937.368	749.879	437.673	785.790	1112.021	413.930
293	1.46000	890.001	819.694	1346.004	904.746	771.821	1159.395	861.293	922.442	1412.095	844.896	971.695	1224.142	967.974	823.304	951.234	788.002	810.506	941.515	919.199	975.748	995.098	826.882	974.711	989.791	1009.641	900.414	1008.221	728.432	882.508	992.525	1013.212	906.260	1395.694	736.868	847.141	1390.744	1038.963	846.584	760.260	1047.004	909.664	744.622	1020.534	884.678	654.518	1023.585	822.055	676.533	869.568	818.349	488.257	989.085	790.368	484.186	990.937	762.878	342.616	983.483	816.102	333.943	965.574	795.697	254.774	972.909	741.410	264.654	867.019	734.071	44.315	900.760	754.744	35.906	936.280	731.412	42.404	861.749	583.895	99.230	887.312	544.818	120.640	958.653	603.299	87.323	687.155	943.136	758.970	683.386	995.491	784.926	703.674	1034.392	709.249	702.596	981.009	680.396	0.000	0.000	0.000	738.786	1087.015	500.047	748.571	1179.279	384.319	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.271	721.235	102.699	866.661	707.124	123.806	937.230	734.168	437.309	786.383	1096.548	413.531
294	1.46500	890.137	802.801	1345.763	904.706	755.230	1158.952	861.860	905.474	1411.698	845.573	955.079	1223.851	967.740	806.491	950.742	787.540	793.860	941.296	919.290	958.865	994.824	826.784	958.170	989.761	1009.657	883.158	1007.569	728.334	866.052	992.578	1013.763	888.959	1395.404	737.256	830.509	1390.573	1038.579	830.552	758.711	1046.506	893.702	743.843	1020.770	869.690	653.247	1024.021	806.858	674.510	869.340	804.275	485.637	989.430	775.646	482.695	990.944	744.118	342.463	983.588	797.059	332.581	965.756	774.739	253.711	973.122	720.672	265.212	867.336	707.948	44.862	901.053	727.928	35.700	936.469	704.584	42.772	860.966	559.389	104.156	886.408	520.748	126.746	958.238	577.590	91.435	687.643	925.710	758.101	683.962	978.233	783.749	703.811	1016.826	707.768	703.124	963.137	679.315	0.000	0.000	0.000	739.673	1069.363	499.162	749.198	1164.279	385.968	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.635	696.231	103.707	866.770	683.307	125.224	937.323	718.282	437.025	787.688	1080.350	412.461
295	1.47000	890.423	786.010	1345.226	904.522	738.532	1158.336	862.549	888.629	1411.197	846.270	938.572	1223.459	967.279	789.555	950.105	787.278	777.289	940.884	919.527	942.336	994.185	827.161	941.704	989.185	1010.349	866.762	1006.965	728.374	849.793	992.371	1014.213	871.517	1394.746	737.740	814.192	1390.347	1038.314	814.428	756.705	1046.218	877.815	742.629	1021.101	854.792	651.835	1024.632	791.700	672.306	869.216	790.026	482.863	989.756	760.888	480.985	991.406	725.292	342.440	983.723	778.333	330.902	966.503	754.455	252.948	973.209	700.527	265.638	867.474	683.242	45.283	901.373	702.785	35.621	936.592	679.382	43.170	860.297	536.279	108.385	885.603	498.089	131.933	958.005	553.850	94.789	687.936	907.878	756.880	683.572	960.440	782.459	704.023	998.956	705.992	703.766	945.231	677.819	0.000	0.000	0.000	740.372	1051.251	498.204	749.570	1148.918	387.658	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.601	672.754	104.188	867.028	659.830	126.257	937.029	702.180	436.667	788.216	1063.990	411.420
296	1.47500	890.601	769.208	1344.435	904.347	721.911	1157.230	863.179	871.839	1410.493	846.877	922.005	1222.832	967.219	772.795	949.242	786.965	760.823	940.506	919.721	926.064	993.199	827.158	925.391	988.332	1010.533	850.167	1005.804	728.360	833.760	992.024	1014.848	854.102	1393.903	738.195	797.717	1389.681	1038.232	798.461	754.476	1045.985	861.960	741.166	1021.567	839.834	649.923	1025.416	776.631	669.694	869.174	775.505	480.032	990.210	745.293	479.310	991.553	706.868	342.384	984.169	759.670	329.624	967.282	734.610	252.274	973.267	680.813	265.947	867.566	660.079	45.488	901.652	679.174	35.564	936.666	655.875	43.389	859.859	514.472	111.729	884.994	476.673	135.994	957.130	530.899	97.740	688.443	890.251	755.412	683.902	942.958	780.513	704.120	981.036	703.855	704.404	926.931	676.141	0.000	0.000	0.000	741.449	1032.779	496.807	749.883	1133.072	389.257	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.805	650.433	104.914	867.213	638.529	127.077	936.749	685.851	436.386	788.381	1046.992	410.131
297	1.48000	890.562	752.394	1343.297	904.121	705.352	1155.858	863.947	855.068	1409.596	847.599	905.586	1222.029	966.809	756.102	948.213	786.562	744.291	939.921	919.851	909.813	991.898	827.275	909.242	987.075	1010.636	833.669	1004.640	728.231	817.782	991.362	1015.398	836.649	1392.926	738.499	781.153	1388.779	1038.544	782.583	751.917	1045.857	846.174	739.380	1022.066	824.841	647.677	1026.157	761.387	666.909	869.188	760.695	477.259	990.421	729.411	477.754	991.553	688.571	342.168	984.798	741.329	328.657	967.892	715.291	251.550	973.315	661.687	266.074	867.741	638.636	45.535	901.843	657.406	35.104	936.809	634.101	43.156	859.300	494.191	114.232	884.404	456.619	138.940	956.854	509.945	99.539	688.860	872.530	753.598	684.008	925.417	778.339	704.260	962.957	701.349	704.988	908.607	674.198	0.000	0.000	0.000	742.315	1014.011	495.240	750.153	1116.846	390.627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.029	629.379	105.229	867.269	618.466	127.367	936.905	669.282	435.935	788.869	1029.602	408.369
298	1.48500	890.786	735.669	1341.936	903.887	688.876	1154.141	864.586	838.236	1408.386	848.261	889.147	1220.994	966.712	739.626	947.082	786.168	727.865	939.312	919.913	893.713	990.300	827.273	893.208	985.495	1010.574	817.434	1003.138	728.201	801.939	990.452	1015.934	819.464	1391.702	738.825	764.783	1387.678	1038.897	766.713	749.171	1045.871	830.532	737.226	1022.650	809.814	645.223	1027.124	746.237	663.883	869.327	745.504	474.581	990.700	712.967	476.187	991.508	670.502	341.750	985.363	723.272	327.706	968.342	696.566	250.889	973.331	643.146	265.883	867.939	618.969	44.995	902.067	637.490	34.350	936.451	613.742	42.438	858.909	475.292	115.635	883.919	438.063	140.720	956.672	490.727	100.335	689.104	854.737	751.617	683.977	907.829	775.782	704.230	944.765	698.519	705.668	890.094	671.863	0.000	0.000	0.000	743.148	994.791	493.348	750.341	1100.213	392.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.206	610.031	104.910	867.387	599.764	127.323	936.723	652.581	435.476	788.906	1011.632	406.466
299	1.49000	890.691	718.889	1340.307	903.775	672.507	1152.076	865.216	821.452	1407.011	848.986	872.720	1219.842	966.726	723.385	945.856	785.648	711.343	938.507	919.825	877.759	988.404	827.016	877.230	983.623	1010.373	801.312	1001.438	728.075	786.144	989.223	1016.572	802.090	1390.180	739.248	748.307	1386.374	1039.414	750.764	746.167	1046.208	814.784	734.947	1023.141	794.616	642.618	1028.370	731.005	660.704	869.449	729.787	472.184	991.627	696.208	474.776	991.509	652.760	341.125	986.038	705.462	326.796	968.977	678.676	249.981	973.223	625.275	265.187	867.957	600.589	43.750	902.353	619.266	33.167	936.653	595.440	41.401	858.573	457.915	115.790	883.585	420.742	141.213	956.502	472.817	100.243	689.312	836.963	749.365	683.801	890.277	772.987	704.227	926.421	695.483	706.029	871.654	669.432	0.000	0.000	0.000	744.023	975.346	491.190	750.420	1083.106	393.031	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.271	592.085	104.030	867.994	582.387	126.017	936.476	635.795	434.917	789.048	993.302	404.298
300	1.49500	890.911	702.106	1338.366	903.367	656.031	1149.696	865.825	804.563	1405.376	849.664	856.344	1218.423	966.358	707.155	944.445	785.470	695.072	937.485	919.752	861.969	986.165	826.915	861.392	981.411	1010.233	785.463	999.537	727.983	770.368	987.709	1017.128	784.546	1388.339	739.496	731.922	1384.748	1039.996	734.771	743.113	1046.794	798.892	732.497	1023.720	779.289	639.895	1029.741	715.606	657.409	869.709	713.755	470.384	991.507	678.699	473.526	991.426	635.224	340.110	986.537	688.026	325.909	969.255	661.374	248.982	972.872	607.975	264.113	868.118	584.140	42.310	902.686	602.672	31.658	936.802	578.748	39.883	858.141	441.933	114.907	883.102	404.632	140.364	955.915	456.145	99.355	689.460	819.232	746.891	683.568	872.789	769.951	704.089	908.192	692.170	706.418	853.102	666.727	0.000	0.000	0.000	744.750	955.598	488.538	750.397	1065.549	394.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.543	575.638	102.718	868.150	566.239	124.509	935.841	618.869	434.241	788.934	974.455	401.661
301	1.50000	890.877	685.295	1336.228	903.278	639.693	1147.100	866.679	787.829	1403.681	850.199	840.005	1216.839	966.502	691.088	942.921	785.066	678.759	936.289	919.522	846.360	983.727	826.677	845.659	978.917	1010.152	769.898	997.403	727.710	754.600	985.909	1017.591	766.881	1386.064	739.883	715.634	1382.868	1040.751	718.628	739.992	1047.537	782.788	729.654	1024.107	763.676	637.092	1030.823	699.866	654.149	870.000	697.264	469.168	991.360	660.810	472.310	991.222	618.137	338.698	987.015	671.173	324.822	969.518	645.078	247.445	972.774	591.482	262.523	868.423	569.252	40.190	902.959	587.624	29.507	937.032	563.652	37.917	857.794	427.000	112.784	882.632	389.705	138.348	955.908	441.065	97.360	689.360	801.404	744.186	683.118	855.092	766.653	703.396	889.569	688.761	706.635	834.419	663.937	0.000	0.000	0.000	745.316	935.446	485.512	750.988	1047.533	394.418	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.690	560.462	100.803	868.097	551.291	122.488	935.112	601.983	433.065	788.741	955.347	398.698
302	1.50500	890.887	668.634	1333.675	902.759	623.310	1144.064	867.371	770.956	1401.650	850.982	823.649	1214.968	966.596	675.298	941.240	784.873	662.625	934.850	919.275	830.885	980.939	826.235	829.357	975.507	1009.496	754.364	994.883	727.562	738.858	983.755	1018.174	749.385	1383.726	740.392	699.298	1380.676	1041.569	702.363	737.042	1048.363	766.608	726.632	1024.610	747.341	634.223	1031.253	683.545	651.162	870.060	680.216	468.530	990.815	642.251	471.382	991.088	601.721	336.945	987.239	654.752	323.430	969.815	629.655	245.892	972.600	575.860	260.448	868.703	555.918	37.710	903.207	574.223	27.056	937.277	550.013	35.430	857.499	413.453	109.858	882.125	376.046	135.299	955.907	427.388	94.382	689.314	783.577	741.311	682.598	837.529	763.173	703.130	871.165	684.956	706.526	815.695	660.836	0.000	0.000	0.000	745.743	915.038	482.078	750.911	1028.974	394.590	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.870	546.589	98.360	868.237	537.441	119.893	934.325	585.051	431.836	788.531	935.903	395.385
303	1.51000	890.888	651.961	1330.961	902.486	606.799	1140.884	868.087	754.168	1399.295	851.640	807.361	1212.865	966.431	659.438	939.398	784.503	646.390	933.081	918.964	815.452	977.880	825.855	813.771	972.463	1009.714	739.177	992.461	727.251	723.132	981.304	1018.772	731.889	1381.068	740.645	683.042	1378.313	1042.462	686.167	734.509	1049.136	750.433	723.647	1024.633	730.452	631.490	1031.666	666.840	648.890	870.625	662.847	468.104	990.361	623.899	470.060	990.800	585.572	334.756	987.627	639.045	321.949	970.127	614.967	244.054	972.468	561.037	257.991	868.915	543.892	34.669	903.526	562.182	24.197	937.500	537.887	32.372	857.018	401.048	106.118	881.720	363.544	131.453	954.783	414.302	90.529	689.060	765.580	738.317	682.128	819.760	759.348	702.742	852.588	680.893	706.454	796.858	657.394	0.000	0.000	0.000	746.012	894.318	478.202	750.706	1009.908	394.404	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.994	533.888	95.348	868.304	524.874	116.729	933.661	568.173	430.011	788.013	916.186	391.809
304	1.51500	890.958	635.294	1327.979	902.048	590.582	1137.372	868.941	737.409	1396.717	852.302	791.084	1210.493	966.620	643.809	937.102	784.549	630.356	930.824	918.596	800.158	974.587	825.347	798.175	968.952	1008.832	723.917	989.458	727.057	707.422	978.452	1019.213	714.307	1378.223	741.046	666.847	1375.608	1043.619	670.351	732.785	1049.861	734.392	720.891	1024.818	713.120	629.187	1031.420	649.572	647.481	870.522	644.853	467.599	989.081	605.668	468.600	990.813	570.029	332.139	987.649	623.656	320.215	970.246	600.904	241.977	972.323	546.780	255.032	869.149	533.266	31.257	903.845	551.431	20.842	937.713	526.916	28.838	856.732	390.172	101.911	881.221	352.191	126.776	955.216	403.631	86.257	688.923	747.480	734.987	681.451	801.949	755.331	702.425	833.831	676.598	706.204	777.845	653.650	0.000	0.000	0.000	746.110	873.316	473.999	750.594	990.250	393.976	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.092	522.291	91.949	868.434	513.526	113.069	933.170	551.288	427.719	787.267	896.176	387.916
305	1.52000	890.907	618.557	1324.723	901.998	574.275	1133.606	869.718	720.604	1393.911	852.961	774.827	1207.882	967.041	628.246	934.807	784.177	614.237	928.479	918.001	784.813	971.016	824.747	782.751	965.446	1008.976	709.206	986.484	726.670	691.744	975.412	1019.741	696.772	1375.035	741.457	650.700	1372.663	1044.387	654.398	731.353	1050.404	718.239	718.264	1024.514	695.445	627.383	1031.605	632.302	646.649	870.512	626.542	466.850	988.603	587.487	467.013	990.965	554.805	329.347	987.951	608.572	318.508	970.845	587.544	239.873	972.250	533.053	251.690	869.544	523.795	27.653	904.294	541.963	17.247	938.421	517.342	24.984	856.338	380.368	96.893	880.665	341.903	121.418	954.851	393.195	81.267	689.053	729.334	731.428	680.838	783.970	751.049	702.203	814.986	671.941	705.976	758.769	649.689	0.000	0.000	0.000	745.977	851.967	469.468	750.076	970.032	393.222	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.536	511.943	88.016	867.296	503.620	109.702	932.901	534.440	424.838	786.573	875.701	383.759
