NO_OF_FRAMES	208
NO_OF_CAMERAS	24
NO_OF_MARKERS	39
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:29:23.061	241358.03123630
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
256	1.27500	842.489	-947.880	1246.341	859.425	-980.579	1046.757	828.100	-847.250	1329.628	830.181	-778.747	1148.657	941.856	-909.610	855.960	750.204	-916.599	864.200	893.965	-748.511	901.459	799.297	-745.146	904.611	983.102	-830.303	907.162	695.289	-830.333	918.958	979.079	-873.579	1311.206	691.035	-905.851	1293.492	1005.739	-895.295	671.179	1006.431	-834.346	646.808	983.945	-875.389	561.213	993.177	-933.627	592.448	825.408	-963.884	434.949	951.339	-992.895	425.994	955.387	-889.831	360.594	951.431	-867.075	410.774	939.954	-793.962	372.626	943.246	-817.585	321.819	858.278	-594.383	271.548	890.467	-588.288	294.659	926.596	-601.739	277.386	866.621	-669.627	131.523	891.328	-698.756	96.813	957.495	-666.355	160.588	644.182	-829.328	683.834	643.778	-771.757	686.166	662.852	-766.891	600.366	655.129	-826.917	595.581	812.562	-798.718	393.781	687.932	-810.395	389.943	690.206	-719.635	292.937	926.242	-660.830	275.925	852.138	-678.178	256.392	899.148	-1001.377	360.367	739.595	-830.802	312.952
257	1.28000	843.599	-968.484	1250.592	860.921	-1002.216	1051.712	828.084	-867.493	1332.946	828.653	-800.111	1151.415	941.905	-931.815	859.823	750.458	-939.257	866.107	893.245	-770.927	905.255	799.062	-768.125	907.635	982.611	-851.498	911.700	694.945	-853.354	920.632	978.982	-892.087	1314.723	691.770	-927.501	1297.626	1006.396	-917.960	676.419	1006.475	-857.691	650.702	982.964	-900.754	566.490	992.950	-958.208	598.768	826.241	-991.906	441.906	951.274	-1021.292	433.765	955.418	-920.180	361.796	950.588	-893.778	410.592	938.767	-823.189	367.999	942.973	-850.193	318.798	856.847	-630.421	254.454	889.029	-622.405	277.006	925.857	-637.601	261.102	866.515	-715.114	119.550	891.597	-746.436	87.027	957.394	-709.860	148.760	644.934	-847.476	686.055	644.655	-789.892	690.253	663.267	-782.386	604.487	655.714	-841.838	598.151	812.989	-805.556	396.247	688.557	-817.805	392.225	690.257	-724.354	296.952	925.328	-696.888	263.221	851.428	-715.276	243.992	899.774	-1032.117	368.009	739.665	-835.763	314.769
258	1.28500	844.726	-989.010	1255.012	862.200	-1023.713	1056.782	828.088	-887.778	1336.489	827.147	-821.612	1154.320	941.847	-954.493	864.241	750.956	-962.185	868.549	892.600	-793.554	909.210	798.421	-791.421	911.032	982.389	-873.518	916.343	694.682	-876.882	922.589	979.103	-911.187	1318.340	692.680	-949.006	1301.832	1007.118	-941.007	681.650	1006.528	-881.137	654.801	982.293	-925.799	571.721	992.879	-982.451	605.050	827.287	-1019.332	448.920	951.327	-1049.223	441.371	955.430	-949.611	362.593	949.837	-920.384	410.065	937.748	-853.276	362.670	942.774	-882.640	315.537	856.669	-668.361	236.622	888.501	-658.238	258.116	925.018	-674.229	244.347	865.563	-761.378	108.362	891.126	-793.940	78.240	956.876	-753.876	137.251	645.529	-866.255	688.644	645.359	-808.704	694.554	663.538	-798.451	609.022	656.208	-857.670	600.751	813.257	-812.309	399.926	689.222	-825.421	395.524	690.790	-729.306	301.389	924.763	-732.902	250.516	851.208	-752.988	232.644	900.139	-1061.454	373.887	740.791	-841.553	316.779
259	1.29000	845.938	-1009.582	1259.524	863.491	-1045.357	1061.898	828.373	-908.254	1340.050	825.701	-843.176	1157.283	942.158	-976.968	868.774	751.338	-985.237	870.997	891.962	-816.367	913.307	797.920	-814.890	914.555	982.184	-895.596	921.143	694.377	-900.676	924.790	979.178	-930.446	1321.976	693.720	-970.534	1306.248	1007.955	-963.849	686.917	1006.794	-904.526	659.025	981.568	-950.825	576.856	993.170	-1006.712	610.489	827.492	-1046.616	455.692	951.309	-1075.656	448.443	955.534	-978.708	363.475	948.725	-946.273	408.672	937.086	-882.496	357.203	942.561	-914.674	311.962	855.998	-706.012	219.646	887.938	-694.472	240.243	924.276	-711.840	227.641	864.805	-807.594	97.923	890.148	-843.145	69.693	956.553	-797.830	125.824	646.296	-885.364	691.267	645.980	-828.101	698.981	663.188	-815.021	614.098	656.765	-874.103	603.861	813.662	-819.129	404.438	689.676	-832.927	399.696	691.423	-734.897	307.321	924.004	-769.974	237.391	850.627	-790.957	221.544	900.454	-1090.787	380.381	740.968	-847.249	319.579
260	1.29500	846.978	-1030.166	1264.051	864.576	-1066.928	1066.924	828.227	-928.661	1343.595	824.347	-864.831	1160.263	941.850	-999.466	872.784	751.554	-1008.446	873.637	891.321	-839.376	917.530	797.376	-838.478	918.134	981.855	-919.181	926.565	693.956	-924.622	926.923	979.242	-949.854	1325.690	694.418	-992.193	1310.478	1008.710	-986.868	692.153	1007.105	-928.000	663.316	981.299	-975.498	582.110	993.286	-1030.982	616.491	828.744	-1072.811	462.968	951.326	-1101.339	455.280	955.098	-1007.717	363.420	947.977	-972.828	406.760	936.140	-911.769	351.485	942.260	-947.643	307.960	855.781	-745.358	203.462	888.126	-732.478	223.952	923.981	-750.237	211.297	863.320	-855.054	88.242	888.220	-891.294	62.468	955.171	-842.989	115.032	647.132	-905.018	693.973	646.492	-847.961	703.603	663.199	-832.141	618.978	657.686	-890.950	607.052	814.553	-826.114	409.746	690.460	-840.698	404.712	692.314	-740.407	313.757	923.459	-807.682	224.691	849.938	-829.037	210.423	900.874	-1119.062	386.567	741.034	-853.432	323.090
261	1.30000	847.973	-1050.850	1268.603	865.681	-1088.377	1071.877	828.306	-949.227	1347.202	823.076	-886.501	1163.264	941.902	-1022.611	877.439	751.858	-1031.811	876.345	890.580	-862.516	921.840	797.167	-862.061	921.662	981.803	-940.592	931.051	693.927	-948.980	929.386	979.260	-969.256	1329.413	695.396	-1013.823	1314.845	1009.448	-1009.851	697.409	1007.588	-951.585	667.704	981.119	-1000.343	587.584	993.301	-1055.081	622.682	829.044	-1098.884	469.659	950.868	-1126.183	461.638	955.007	-1037.060	362.812	947.358	-999.262	404.133	935.201	-943.286	344.638	942.129	-980.229	303.979	855.736	-784.505	187.614	888.146	-770.753	206.749	923.638	-789.713	194.711	861.439	-901.164	79.646	886.245	-939.680	55.820	953.605	-888.588	104.669	647.920	-925.025	696.773	646.982	-868.169	708.032	663.337	-849.787	623.871	658.976	-908.340	610.286	815.131	-833.867	415.458	690.986	-849.018	410.266	692.990	-746.669	320.572	922.936	-846.211	211.793	849.886	-867.455	199.554	901.135	-1146.775	392.528	741.619	-859.796	327.440
262	1.30500	848.910	-1071.525	1273.061	866.732	-1109.665	1076.849	828.294	-969.481	1350.821	821.828	-908.194	1166.302	941.995	-1045.618	882.199	752.157	-1055.085	879.245	889.975	-885.736	926.095	796.127	-885.746	925.901	981.468	-963.590	936.152	693.773	-972.737	932.458	979.269	-988.891	1332.968	696.217	-1035.550	1319.211	1010.085	-1033.103	702.489	1008.137	-975.145	672.186	981.217	-1024.512	592.707	993.299	-1078.974	628.260	830.483	-1124.760	475.999	950.801	-1150.145	467.053	954.988	-1066.088	361.937	946.709	-1027.024	400.816	934.491	-973.736	337.935	941.799	-1013.510	299.771	855.749	-824.277	172.050	887.986	-810.013	189.571	923.519	-829.811	178.801	859.117	-947.975	71.804	883.337	-988.302	50.127	951.213	-935.144	95.026	648.851	-945.317	699.471	647.091	-888.757	712.369	663.312	-867.772	628.820	660.437	-926.042	613.641	815.795	-842.309	421.660	691.527	-858.120	416.350	693.732	-753.649	327.842	922.361	-885.463	199.023	849.245	-907.597	188.414	901.037	-1173.955	397.979	741.555	-867.027	332.463
263	1.31000	849.869	-1092.275	1277.386	867.686	-1130.958	1081.697	828.093	-989.812	1354.319	820.556	-929.839	1169.328	940.894	-1067.136	886.592	752.595	-1078.384	882.335	889.436	-908.985	930.375	796.062	-909.205	929.583	981.140	-986.450	941.077	693.861	-996.959	935.205	979.214	-1008.689	1336.463	697.206	-1057.137	1323.397	1010.751	-1056.276	707.550	1008.730	-998.586	676.678	981.004	-1048.502	597.685	993.268	-1102.837	633.944	830.776	-1150.032	482.096	950.534	-1173.319	471.794	955.294	-1095.298	360.461	946.577	-1053.769	396.974	934.204	-1004.636	330.812	941.722	-1046.195	295.315	855.086	-865.565	157.010	888.386	-850.004	172.639	923.193	-871.217	162.909	856.221	-995.357	64.959	879.889	-1036.508	45.418	948.892	-981.604	85.924	649.821	-965.688	702.123	647.111	-909.541	716.658	663.558	-886.016	633.827	661.923	-943.823	616.925	816.723	-851.578	428.271	692.271	-867.837	423.006	694.523	-761.339	335.432	921.897	-925.209	186.703	847.247	-946.886	179.243	901.166	-1200.292	403.222	741.649	-875.068	338.055
264	1.31500	850.931	-1113.043	1281.597	868.550	-1152.481	1086.419	828.259	-1010.565	1357.563	819.486	-951.570	1172.172	940.681	-1089.627	891.228	753.087	-1101.513	885.613	888.891	-932.395	934.535	795.999	-932.701	933.082	980.816	-1009.345	945.825	693.871	-1021.003	938.007	979.175	-1028.720	1339.746	698.084	-1078.790	1327.441	1011.225	-1079.435	712.357	1009.433	-1021.862	681.159	981.146	-1072.339	602.758	993.133	-1126.586	639.450	831.433	-1174.536	487.816	949.972	-1196.014	476.399	955.387	-1124.464	358.505	946.851	-1081.487	392.560	935.313	-1034.962	324.219	941.105	-1079.608	290.475	854.747	-907.046	142.495	888.548	-890.206	156.389	922.855	-912.879	147.676	853.319	-1042.063	59.047	876.318	-1085.225	41.848	946.498	-1028.178	77.492	650.629	-986.193	704.716	647.118	-930.494	720.921	663.803	-904.367	638.790	663.158	-961.818	620.279	817.833	-861.777	435.466	692.877	-878.149	429.905	695.588	-769.636	343.239	921.362	-964.676	174.718	846.414	-986.814	170.144	901.123	-1226.223	407.874	741.920	-883.767	343.938
265	1.32000	851.885	-1133.980	1285.570	869.299	-1173.919	1090.961	828.196	-1031.313	1360.658	818.571	-973.283	1174.958	940.482	-1112.294	895.666	753.583	-1124.568	889.022	888.773	-955.332	938.430	795.859	-955.816	936.342	980.396	-1032.483	950.417	694.363	-1045.429	940.532	979.238	-1048.789	1342.803	698.997	-1100.334	1331.282	1011.564	-1102.649	717.054	1010.100	-1045.280	685.528	981.267	-1095.923	607.446	993.012	-1150.079	644.421	832.244	-1198.540	492.621	949.779	-1218.055	480.061	955.020	-1153.829	357.029	947.996	-1108.287	388.105	936.366	-1066.106	317.137	940.544	-1112.907	285.887	854.637	-948.798	128.477	887.630	-931.911	141.788	921.916	-955.394	133.094	850.470	-1089.204	53.839	872.595	-1133.546	39.027	943.907	-1074.910	69.865	651.418	-1006.634	707.213	647.025	-951.370	724.990	664.232	-922.842	643.781	664.548	-979.044	623.736	819.397	-872.854	442.969	693.769	-889.268	436.966	697.229	-778.668	350.583	920.481	-1005.114	163.611	845.339	-1026.920	160.956	900.854	-1251.647	412.204	741.583	-893.553	349.959
266	1.32500	852.684	-1154.854	1289.424	870.058	-1195.507	1095.313	828.359	-1052.245	1363.700	817.659	-994.995	1177.582	940.286	-1134.639	900.136	754.147	-1147.473	892.498	888.132	-978.504	941.947	795.677	-979.031	939.280	980.025	-1054.965	954.731	694.694	-1069.337	943.057	979.174	-1068.922	1345.631	699.937	-1121.889	1334.926	1011.896	-1125.809	721.488	1010.718	-1068.543	689.774	981.430	-1119.070	611.907	992.872	-1173.307	649.036	832.402	-1221.439	496.709	949.582	-1239.523	482.914	955.186	-1182.737	354.835	949.114	-1135.317	383.074	936.172	-1098.227	310.318	940.339	-1146.329	281.652	852.876	-992.167	115.741	886.062	-974.448	127.641	920.721	-998.610	119.469	847.552	-1136.776	49.848	869.348	-1181.730	37.317	941.519	-1121.726	63.063	652.136	-1026.868	709.743	647.302	-972.286	729.107	664.652	-941.373	648.756	665.698	-997.731	627.135	820.410	-884.856	450.285	694.857	-900.723	444.016	697.906	-788.659	358.739	919.929	-1046.092	152.587	843.534	-1067.138	153.337	900.775	-1276.377	416.184	742.780	-903.534	356.449
267	1.33000	853.518	-1175.776	1292.875	870.706	-1217.144	1099.527	828.609	-1073.148	1366.473	816.740	-1016.603	1180.036	940.114	-1157.227	904.233	754.645	-1170.313	895.821	887.684	-1001.409	945.174	795.174	-1002.135	941.558	979.539	-1078.459	959.397	694.988	-1093.210	945.633	979.123	-1089.105	1348.191	700.884	-1143.367	1338.347	1011.952	-1148.941	725.691	1011.444	-1091.611	693.929	981.617	-1142.160	616.155	992.580	-1196.297	653.280	832.252	-1243.509	499.466	949.554	-1260.793	484.827	955.070	-1211.949	352.618	950.538	-1162.413	377.759	936.670	-1129.521	302.853	940.221	-1179.693	277.442	851.380	-1035.790	103.338	884.959	-1017.024	113.331	919.201	-1042.343	105.832	845.000	-1183.793	46.544	866.502	-1229.737	36.499	939.244	-1168.363	57.082	652.401	-1047.309	712.163	647.169	-993.478	733.361	665.210	-959.946	653.702	666.753	-1015.712	630.516	821.372	-897.859	457.717	695.635	-914.142	450.797	698.889	-799.320	366.414	919.015	-1086.996	142.356	843.218	-1108.584	144.954	900.734	-1300.687	419.734	742.904	-915.473	362.257
268	1.33500	854.359	-1196.756	1296.123	871.347	-1238.678	1103.495	828.788	-1094.141	1368.887	815.930	-1038.274	1182.283	939.976	-1179.581	907.924	755.153	-1192.951	899.048	887.035	-1024.487	948.606	795.041	-1025.094	944.787	979.122	-1100.575	962.647	695.391	-1116.720	947.982	979.211	-1109.496	1350.494	701.844	-1164.893	1341.466	1012.057	-1172.110	729.635	1012.063	-1114.775	697.879	981.879	-1164.768	619.902	992.258	-1219.097	657.090	831.864	-1264.929	500.801	949.914	-1281.948	486.456	954.570	-1240.769	350.202	951.821	-1189.757	372.281	937.786	-1161.289	295.570	939.921	-1213.021	273.287	849.602	-1079.820	91.606	883.128	-1060.335	100.012	918.008	-1085.912	93.334	842.736	-1231.095	44.324	864.182	-1277.471	36.707	937.253	-1215.127	52.115	652.631	-1067.579	714.551	647.844	-1014.059	737.020	665.926	-978.341	658.594	667.593	-1033.734	633.845	822.166	-911.284	465.083	696.491	-927.982	457.087	699.489	-811.148	374.217	917.734	-1128.932	132.961	841.893	-1150.015	137.133	899.914	-1324.731	422.728	743.567	-927.874	368.178
269	1.34000	855.284	-1217.787	1299.025	871.883	-1260.198	1107.130	829.222	-1115.212	1371.114	815.273	-1059.903	1184.335	939.766	-1201.977	911.243	755.613	-1215.503	901.905	886.528	-1047.455	951.403	794.562	-1048.155	946.914	978.674	-1122.672	965.797	695.731	-1139.961	950.146	979.362	-1129.871	1352.443	702.818	-1186.428	1344.359	1011.718	-1195.125	733.175	1012.854	-1137.669	701.580	982.207	-1187.074	623.827	991.736	-1241.472	660.381	831.126	-1285.570	501.725	950.409	-1303.032	487.728	954.542	-1269.110	347.855	953.381	-1217.406	366.846	938.027	-1192.880	288.386	939.394	-1246.374	269.444	847.369	-1124.409	80.935	881.147	-1104.260	87.502	916.319	-1130.247	81.271	840.817	-1278.367	43.051	862.376	-1324.996	37.918	935.408	-1261.051	48.459	652.760	-1088.031	716.769	647.413	-1035.340	740.617	666.450	-997.831	663.410	668.309	-1051.925	637.103	822.799	-925.265	471.921	697.362	-942.485	462.725	700.077	-824.071	381.391	916.331	-1170.414	123.859	840.587	-1191.584	130.375	900.185	-1347.827	425.424	744.616	-941.076	373.686
270	1.34500	856.048	-1238.696	1301.559	872.269	-1281.696	1110.616	829.467	-1136.244	1373.225	814.588	-1081.494	1186.222	939.491	-1224.301	914.147	755.922	-1237.789	904.418	886.070	-1070.228	953.912	794.373	-1071.084	949.097	978.201	-1144.922	968.817	695.897	-1163.075	952.104	979.578	-1150.680	1354.205	703.795	-1207.965	1347.008	1011.365	-1217.982	736.189	1013.576	-1160.457	705.039	982.855	-1208.817	626.272	991.018	-1263.617	663.019	831.862	-1305.617	501.593	951.070	-1323.734	488.293	954.405	-1297.699	345.364	953.273	-1244.857	360.842	938.009	-1224.652	281.472	938.641	-1279.200	265.958	845.050	-1169.398	71.258	877.987	-1148.943	76.532	913.562	-1174.558	71.424	839.069	-1325.302	42.293	861.021	-1371.905	40.174	933.863	-1307.012	46.008	652.586	-1108.484	718.897	647.577	-1056.234	744.002	667.140	-1016.716	667.711	668.643	-1070.369	640.112	822.845	-940.062	478.211	697.911	-958.512	467.546	700.564	-838.167	387.914	914.234	-1212.261	116.369	839.292	-1233.385	124.699	900.820	-1370.223	427.674	745.513	-955.307	378.580
271	1.35000	857.010	-1259.747	1303.872	872.793	-1303.065	1113.646	830.168	-1157.271	1374.663	814.135	-1103.114	1187.807	939.123	-1246.352	916.403	756.336	-1259.964	906.349	885.774	-1093.032	956.113	794.036	-1093.864	951.057	977.692	-1167.036	971.457	696.238	-1186.089	953.810	979.799	-1171.390	1355.705	704.714	-1229.470	1349.357	1010.794	-1240.677	738.600	1014.276	-1182.613	708.067	983.321	-1229.735	628.905	990.278	-1285.085	664.856	832.650	-1325.406	501.210	951.723	-1344.055	488.033	954.769	-1324.995	343.000	953.960	-1271.632	355.114	937.314	-1256.343	275.144	937.707	-1311.885	262.921	842.335	-1214.613	62.313	875.528	-1193.195	66.213	911.182	-1219.257	62.338	837.913	-1372.043	43.170	860.055	-1418.552	43.559	932.844	-1352.779	44.530	652.778	-1128.753	720.742	648.187	-1076.906	746.942	667.755	-1035.985	671.818	669.077	-1089.017	643.039	822.851	-955.246	483.963	698.694	-975.304	471.670	699.804	-853.660	394.633	912.628	-1253.903	109.546	837.870	-1275.120	119.918	901.695	-1392.137	429.422	746.675	-970.311	383.073
272	1.35500	857.716	-1280.918	1305.759	873.091	-1324.461	1116.349	830.448	-1178.398	1376.162	813.794	-1124.713	1189.147	938.856	-1268.517	918.615	756.661	-1281.955	907.744	885.407	-1115.209	958.271	793.902	-1116.598	952.922	977.303	-1189.016	973.696	696.364	-1208.858	955.252	980.109	-1192.198	1356.919	705.681	-1250.950	1351.373	1010.028	-1262.858	740.340	1014.861	-1204.686	710.750	984.384	-1250.163	630.426	989.306	-1305.897	665.754	834.001	-1344.799	500.112	952.444	-1363.964	487.268	954.893	-1352.274	340.675	955.407	-1297.998	349.877	936.971	-1287.831	268.648	937.227	-1343.759	260.116	840.087	-1259.273	55.503	873.461	-1237.892	57.180	908.742	-1263.765	54.385	836.676	-1418.073	45.364	859.612	-1464.091	48.480	931.465	-1397.324	44.971	652.955	-1149.068	722.608	648.410	-1097.824	749.712	668.464	-1055.498	675.462	669.444	-1108.015	645.646	822.850	-971.462	489.215	700.009	-993.074	474.499	699.398	-869.903	400.102	910.683	-1295.398	103.742	836.221	-1316.645	116.093	902.391	-1413.374	430.779	748.034	-985.952	387.110
273	1.36000	858.510	-1301.991	1307.377	873.441	-1345.796	1118.618	831.052	-1199.533	1377.184	813.421	-1146.181	1190.294	938.636	-1290.462	920.143	756.863	-1303.816	908.604	885.119	-1137.901	959.887	793.621	-1139.108	954.572	976.957	-1211.043	975.466	696.269	-1231.423	956.502	980.557	-1213.057	1357.881	706.565	-1272.398	1353.136	1009.307	-1284.579	741.558	1015.291	-1225.976	712.815	985.008	-1269.691	631.593	988.568	-1326.173	666.157	835.473	-1363.770	498.404	953.378	-1383.614	485.981	955.173	-1378.900	338.453	955.349	-1324.313	344.644	935.596	-1319.033	262.981	937.171	-1374.982	257.824	837.770	-1304.234	49.344	871.057	-1282.412	49.393	906.697	-1308.271	47.899	835.648	-1463.314	48.594	858.790	-1509.059	53.998	930.388	-1442.499	46.786	653.186	-1169.555	724.179	648.847	-1118.581	752.090	668.998	-1075.296	678.673	669.596	-1127.189	648.022	823.033	-988.151	493.923	700.991	-1011.581	477.059	698.981	-887.019	405.354	909.333	-1336.610	99.032	834.692	-1357.448	112.814	903.016	-1434.254	431.691	749.750	-1002.415	390.371
274	1.36500	859.297	-1323.044	1308.676	873.714	-1367.189	1120.534	831.458	-1220.569	1378.167	813.281	-1167.758	1191.169	938.358	-1312.386	921.189	757.000	-1325.671	909.051	884.795	-1160.208	961.347	793.293	-1161.537	956.129	976.701	-1232.986	976.751	696.450	-1253.832	957.080	981.002	-1233.971	1358.580	707.377	-1293.824	1354.705	1008.292	-1305.840	742.151	1015.512	-1246.851	714.371	985.851	-1288.906	631.759	988.125	-1346.046	665.954	837.202	-1382.213	496.220	953.820	-1403.020	484.536	955.530	-1405.081	336.339	954.955	-1350.456	339.629	935.336	-1349.497	258.071	937.171	-1405.930	255.734	835.991	-1348.574	43.119	869.028	-1326.618	42.747	904.249	-1352.100	42.331	834.618	-1507.585	53.267	858.595	-1552.786	61.962	929.274	-1485.436	49.510	653.193	-1190.261	725.394	648.814	-1139.767	754.063	669.615	-1095.409	681.331	669.989	-1146.874	649.878	823.225	-1005.767	498.139	702.036	-1030.506	479.043	698.520	-905.126	410.073	908.125	-1377.754	95.208	833.525	-1398.131	110.986	903.636	-1454.585	432.253	751.804	-1019.171	392.988
275	1.37000	859.981	-1344.272	1309.688	873.886	-1388.485	1122.051	831.975	-1241.686	1378.784	813.264	-1189.228	1191.844	938.034	-1334.196	921.780	757.086	-1347.473	909.077	884.781	-1182.313	962.480	793.117	-1183.887	957.385	976.699	-1254.960	977.579	696.229	-1275.989	957.719	981.455	-1254.957	1359.066	708.137	-1315.233	1356.064	1007.428	-1326.661	742.437	1015.613	-1267.437	715.450	986.232	-1307.879	632.362	988.024	-1365.553	665.275	838.654	-1400.375	493.449	954.459	-1422.137	482.528	955.955	-1430.580	334.344	954.081	-1375.767	334.934	934.272	-1379.570	253.422	937.364	-1436.043	254.025	834.010	-1393.324	38.610	867.537	-1369.948	37.179	902.945	-1395.183	38.309	833.009	-1551.267	59.075	857.891	-1594.960	69.902	928.408	-1528.181	53.310	653.477	-1211.161	726.413	649.009	-1160.938	755.511	670.120	-1115.795	683.302	670.395	-1166.993	651.272	823.314	-1024.437	501.611	703.520	-1050.168	480.351	698.544	-923.446	414.223	906.858	-1418.336	92.077	832.784	-1437.811	109.918	904.318	-1474.603	432.426	753.604	-1036.558	395.608
276	1.37500	860.650	-1365.381	1310.456	874.215	-1409.802	1123.121	832.739	-1262.787	1379.068	813.299	-1210.754	1192.369	937.628	-1355.920	921.960	756.897	-1369.301	908.861	884.787	-1204.296	963.407	793.038	-1205.993	958.311	976.778	-1277.019	978.068	696.060	-1298.042	958.151	982.060	-1276.051	1359.325	708.755	-1336.614	1356.972	1006.856	-1347.181	742.051	1015.599	-1287.690	716.080	986.786	-1326.858	632.019	988.281	-1384.916	664.225	839.567	-1418.082	490.345	954.980	-1441.043	480.290	956.533	-1455.426	332.722	953.033	-1400.941	330.458	933.100	-1408.900	249.425	937.707	-1465.338	252.715	833.052	-1436.254	35.973	866.647	-1412.973	33.103	901.871	-1438.218	35.277	832.917	-1592.646	65.186	856.891	-1636.460	78.586	927.765	-1570.047	57.835	653.833	-1232.286	727.030	649.291	-1182.263	756.458	670.504	-1136.716	684.555	670.875	-1187.684	652.229	823.523	-1043.957	504.307	704.607	-1070.264	481.198	698.306	-942.272	418.421	906.312	-1458.166	90.221	832.425	-1476.518	109.594	904.987	-1494.729	432.115	755.582	-1053.819	396.797
277	1.38000	861.238	-1386.692	1310.937	874.399	-1431.072	1123.839	833.415	-1283.899	1379.269	813.367	-1232.174	1192.675	937.475	-1377.892	921.786	756.753	-1391.081	908.339	884.925	-1226.138	964.056	793.002	-1228.057	959.169	976.952	-1298.807	978.193	695.899	-1319.852	958.327	982.627	-1297.160	1359.386	709.436	-1357.944	1357.783	1006.119	-1367.768	741.438	1015.374	-1307.779	716.155	987.111	-1345.734	631.098	988.817	-1404.296	662.794	839.892	-1435.619	486.737	955.488	-1459.798	477.788	956.964	-1479.784	331.291	950.638	-1425.591	326.364	932.255	-1437.615	245.926	938.266	-1493.949	251.956	832.608	-1478.476	34.483	865.550	-1455.496	29.933	901.359	-1479.835	32.677	832.231	-1632.508	72.792	856.443	-1675.599	88.250	926.996	-1610.449	63.352	654.323	-1253.448	727.440	649.585	-1203.765	756.807	670.837	-1158.013	685.123	671.338	-1208.850	652.597	823.856	-1064.659	506.055	705.871	-1090.850	481.555	698.694	-961.362	423.385	906.156	-1497.122	89.454	832.272	-1514.220	109.671	905.759	-1514.206	431.448	757.155	-1071.802	398.064
