NO_OF_FRAMES	257
NO_OF_CAMERAS	24
NO_OF_MARKERS	43
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:23:03.575	240978.54400470
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
252	1.25500	841.164	-627.074	1301.562	833.191	-659.409	1105.624	857.587	-530.439	1376.569	869.416	-463.792	1195.180	947.962	-600.854	912.155	765.158	-599.484	922.222	903.081	-445.087	958.495	809.778	-433.975	952.157	992.208	-532.477	967.438	707.130	-512.516	968.923	988.936	-602.014	1352.439	711.026	-546.407	1350.170	1020.155	-495.228	705.629	1027.118	-433.901	728.739	1003.752	-404.424	639.147	1003.971	-469.137	622.939	850.529	-371.442	474.031	969.470	-378.130	453.197	972.602	-250.075	401.544	968.054	-236.668	454.313	953.830	-158.543	429.558	957.599	-173.099	375.496	868.192	34.304	383.221	903.752	36.820	402.230	935.902	36.730	374.572	846.470	20.899	226.371	866.012	11.345	180.008	943.444	28.265	237.525	657.219	-562.575	731.377	657.214	-506.176	718.401	677.796	-524.219	635.304	672.731	-583.236	646.036	839.684	-617.705	456.896	718.336	-645.457	461.522	727.306	-698.296	329.505	829.842	-704.627	15.955	864.331	-743.337	30.299	781.663	-738.297	75.103	750.633	-648.848	236.575	937.100	-15.886	354.437	862.582	-30.386	339.537	920.931	-360.366	374.842	768.047	-708.960	412.599
253	1.26000	840.634	-644.340	1297.818	833.329	-676.381	1101.483	856.785	-547.928	1373.229	868.462	-480.918	1191.826	947.899	-618.022	908.985	764.533	-616.036	919.555	903.841	-461.537	954.137	810.357	-450.109	947.905	992.414	-549.091	963.508	707.278	-528.251	965.258	988.349	-618.884	1348.841	710.174	-564.198	1346.367	1019.868	-514.952	701.188	1027.294	-453.433	723.290	1003.419	-424.978	633.479	1003.493	-489.875	618.097	849.744	-394.370	468.855	969.397	-401.866	447.768	972.284	-273.442	399.158	967.843	-261.465	452.207	953.760	-182.472	429.728	957.383	-195.627	375.293	868.146	11.779	389.166	903.615	13.749	408.336	936.106	14.332	381.002	847.493	2.482	231.880	867.338	-6.081	185.444	944.132	8.548	243.969	656.802	-578.117	729.808	656.888	-522.125	714.910	678.531	-542.652	632.831	672.756	-601.267	645.297	839.766	-638.435	456.627	718.474	-664.878	459.764	726.701	-714.657	326.037	828.785	-712.253	12.012	863.466	-751.039	25.498	780.855	-747.609	70.683	749.832	-662.724	234.161	937.355	-37.833	359.437	862.689	-51.749	343.836	920.566	-383.073	369.778	767.877	-726.867	409.304
254	1.26500	840.106	-661.600	1293.846	833.833	-693.136	1097.348	855.969	-565.225	1369.558	867.497	-497.895	1188.282	947.820	-634.913	905.575	763.994	-631.507	916.197	904.449	-477.968	949.459	810.936	-466.205	943.380	992.453	-565.648	959.395	707.433	-543.863	961.447	987.781	-635.577	1345.049	709.196	-581.983	1342.387	1019.264	-534.882	696.319	1027.285	-472.889	717.618	1003.085	-445.608	627.562	1003.168	-510.673	612.956	849.223	-417.809	463.201	969.214	-425.705	441.953	972.076	-297.057	396.303	967.644	-286.410	449.739	953.731	-207.024	429.454	957.058	-218.739	374.756	868.338	-11.257	394.312	903.525	-10.040	414.039	936.201	-8.763	386.798	848.703	-16.955	236.753	868.893	-24.539	190.175	945.262	-11.744	249.697	656.754	-593.580	728.335	656.905	-538.247	711.754	679.498	-561.396	630.667	671.858	-619.428	645.037	839.630	-659.207	455.935	718.506	-684.168	458.078	726.609	-730.431	322.167	827.635	-718.319	9.810	862.218	-757.539	21.764	779.909	-755.916	65.714	748.822	-676.021	231.503	937.539	-60.453	363.729	862.962	-73.883	347.486	920.342	-406.110	364.558	767.784	-744.321	405.542
255	1.27000	839.592	-678.844	1289.605	833.810	-710.162	1092.624	855.087	-582.577	1365.679	866.440	-514.803	1184.457	947.617	-651.815	901.852	763.116	-648.599	912.949	905.102	-494.350	944.491	811.829	-482.347	938.578	992.556	-582.333	955.141	707.537	-559.403	957.660	987.331	-652.076	1340.866	708.440	-599.819	1337.843	1018.927	-554.558	691.315	1027.021	-492.501	711.534	1002.773	-466.451	621.263	1002.770	-531.625	607.620	849.063	-441.211	455.579	968.858	-449.745	435.969	972.080	-321.011	393.185	967.533	-311.966	447.097	953.941	-231.826	428.635	956.987	-242.307	373.607	868.731	-34.923	398.404	903.440	-34.117	418.647	936.347	-32.511	391.818	849.939	-37.338	240.956	870.579	-44.076	194.351	946.455	-32.427	254.731	656.833	-609.301	726.887	657.349	-554.595	708.552	680.516	-580.286	628.505	672.067	-637.742	644.541	839.333	-679.672	454.844	718.598	-703.164	456.322	720.065	-687.581	314.182	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	937.869	-83.707	367.477	863.279	-96.377	350.562	920.089	-429.568	359.014	767.660	-761.442	401.400
256	1.27500	839.087	-696.136	1285.133	833.821	-727.159	1087.896	854.096	-599.853	1361.639	865.317	-531.649	1180.425	947.486	-668.636	897.904	762.304	-665.283	909.529	905.971	-510.658	939.311	812.634	-498.373	933.580	992.598	-599.042	950.649	708.400	-575.326	952.397	986.844	-668.527	1336.556	707.434	-617.673	1333.472	1018.605	-574.379	686.052	1026.765	-512.049	705.286	1002.403	-487.150	614.669	1002.461	-552.765	602.084	848.584	-465.064	449.079	968.825	-474.253	429.750	972.454	-345.279	390.016	967.557	-337.484	443.800	953.972	-257.177	427.387	957.486	-266.202	372.153	868.782	-59.054	402.694	903.395	-58.919	422.433	936.820	-56.818	396.191	851.358	-58.735	244.386	872.389	-64.704	197.815	947.773	-54.345	259.081	657.188	-625.305	725.432	658.119	-571.152	705.503	681.464	-599.266	626.361	672.714	-656.166	643.985	838.425	-699.811	452.757	718.653	-721.625	454.166	718.563	-702.799	311.978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	938.239	-107.604	370.629	863.666	-119.956	352.839	920.186	-453.355	353.515	767.554	-778.332	396.873
257	1.28000	838.711	-713.352	1280.443	833.836	-744.147	1082.996	853.033	-617.086	1357.234	864.228	-548.508	1176.151	947.428	-685.406	893.791	761.788	-682.326	906.119	906.617	-526.849	934.006	813.605	-514.331	928.462	992.700	-615.608	945.963	709.565	-589.759	947.914	986.149	-684.888	1332.060	706.322	-635.585	1328.855	1018.209	-593.950	680.748	1026.617	-531.250	698.841	1002.049	-507.958	607.820	1002.209	-573.781	596.243	848.133	-489.227	442.325	968.843	-498.780	423.385	972.592	-370.000	386.326	967.727	-363.601	440.269	954.343	-282.767	425.797	957.918	-290.452	370.527	868.926	-83.934	405.390	903.296	-84.036	425.483	937.063	-81.629	399.652	852.875	-80.990	247.139	874.240	-86.355	200.645	944.802	-83.428	262.049	657.709	-641.633	723.733	658.946	-588.026	702.405	682.226	-618.186	624.011	673.661	-674.676	643.250	837.566	-718.868	450.243	718.485	-739.509	451.604	717.464	-717.656	309.348	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	938.518	-132.099	373.111	864.045	-143.771	354.764	920.016	-477.613	347.808	767.538	-795.259	391.928
258	1.28500	838.212	-730.591	1275.604	833.869	-761.139	1077.941	852.058	-634.178	1352.828	862.926	-565.338	1171.706	947.406	-702.217	889.258	760.745	-698.509	901.902	907.512	-542.955	928.596	814.341	-530.058	923.415	992.949	-632.135	941.155	710.259	-605.586	943.217	985.837	-700.987	1327.555	705.262	-653.662	1324.153	1017.893	-613.517	675.146	1026.162	-550.570	692.097	1001.525	-528.979	600.733	1001.905	-594.922	590.369	847.735	-513.695	435.337	969.160	-523.521	417.000	972.833	-395.174	382.427	967.662	-389.847	436.714	954.710	-308.738	423.828	958.293	-315.287	368.341	869.149	-109.082	407.515	903.374	-109.623	427.875	937.204	-107.019	402.178	854.310	-104.059	249.194	876.289	-109.005	202.743	950.401	-100.886	265.622	658.523	-658.290	721.789	659.593	-605.172	699.180	682.409	-637.156	621.407	674.768	-693.160	642.088	836.528	-737.357	447.330	717.837	-756.889	448.740	717.050	-732.262	306.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.040	-157.009	374.889	865.000	-168.176	355.843	920.087	-501.967	342.123	767.149	-812.468	386.894
259	1.29000	837.883	-747.785	1270.623	834.053	-778.181	1073.008	850.906	-651.383	1348.118	861.763	-582.166	1167.107	947.303	-719.070	884.674	760.122	-715.112	898.040	908.255	-558.816	923.210	814.979	-545.513	918.534	993.298	-648.679	936.131	710.534	-621.711	939.137	985.420	-717.055	1323.153	704.142	-671.937	1319.288	1017.376	-633.003	669.537	1025.746	-569.694	685.245	1001.099	-550.040	593.322	1001.784	-616.170	584.330	847.376	-538.661	428.344	969.344	-548.589	410.729	973.542	-420.791	378.353	967.786	-416.527	432.925	955.794	-335.143	421.554	958.263	-340.688	365.696	869.638	-134.690	408.777	903.526	-135.632	429.563	937.587	-132.888	404.171	855.826	-127.994	250.489	878.039	-132.523	204.229	951.941	-125.232	267.782	659.058	-675.319	719.384	659.893	-622.601	695.840	681.894	-655.903	618.461	675.665	-711.628	640.335	835.027	-754.820	444.285	717.137	-774.105	445.699	717.281	-746.831	304.204	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	939.501	-182.683	375.999	865.395	-193.329	356.525	920.330	-526.926	336.601	766.480	-830.094	382.095
260	1.29500	837.517	-765.153	1265.613	834.140	-795.054	1068.086	849.684	-668.462	1343.530	860.614	-599.015	1162.803	947.316	-735.928	879.921	759.449	-731.612	893.649	908.993	-574.347	917.973	815.397	-560.502	913.926	993.952	-664.968	930.799	710.728	-637.568	934.967	985.103	-732.912	1318.808	703.008	-690.141	1314.554	1016.836	-652.484	663.819	1025.172	-588.847	678.227	1000.657	-571.388	585.751	1001.636	-637.380	578.174	846.960	-563.706	421.270	969.411	-573.772	404.337	973.582	-446.704	374.050	968.351	-443.441	428.793	956.361	-361.855	418.860	958.844	-366.328	363.048	870.303	-160.574	409.339	903.677	-162.154	430.437	937.999	-159.273	405.172	857.287	-152.674	251.113	879.993	-156.896	204.869	953.367	-150.547	268.968	659.381	-692.848	716.491	659.464	-640.322	692.384	680.711	-674.478	615.065	676.285	-730.032	637.900	833.355	-771.762	441.261	716.257	-791.706	442.694	717.924	-761.418	303.481	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.114	-208.742	376.508	865.958	-218.996	356.521	920.327	-552.179	331.341	765.788	-847.833	378.162
261	1.30000	837.169	-782.397	1260.812	834.885	-811.837	1062.496	848.309	-685.247	1339.206	859.428	-615.833	1159.174	947.300	-752.757	874.998	758.937	-747.955	889.018	909.497	-590.179	912.580	815.428	-575.747	909.103	994.327	-681.464	925.379	710.593	-653.449	931.299	985.007	-748.861	1314.798	701.720	-708.614	1310.079	1016.172	-671.866	657.980	1024.464	-608.155	671.043	1000.153	-592.511	578.211	1001.425	-658.761	572.005	846.474	-589.182	414.246	969.810	-599.279	397.958	973.869	-473.199	369.554	969.008	-470.515	424.486	957.074	-388.791	415.864	958.627	-392.546	359.715	870.839	-186.983	409.353	904.313	-188.806	430.446	938.542	-186.066	405.440	858.815	-178.011	251.021	881.713	-182.228	204.891	954.749	-176.475	269.462	659.349	-710.786	713.457	658.516	-658.493	688.915	679.071	-692.914	611.580	676.881	-748.437	634.546	831.798	-787.912	438.319	715.150	-809.622	440.151	717.969	-776.392	304.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	940.685	-235.328	376.300	866.408	-245.212	355.937	920.356	-578.006	326.528	765.261	-865.451	375.979
262	1.30500	836.906	-799.747	1256.054	835.699	-828.813	1057.293	847.000	-702.270	1335.179	858.356	-632.512	1156.428	947.240	-769.424	869.957	758.258	-764.067	884.153	910.348	-605.301	907.699	815.942	-590.572	904.780	994.956	-697.562	919.913	709.954	-668.836	928.629	985.098	-764.637	1311.204	700.328	-727.127	1305.794	1015.234	-691.627	652.293	1023.639	-627.565	663.935	999.825	-613.926	570.778	1001.186	-680.333	565.876	845.869	-614.973	407.355	970.018	-625.038	391.678	974.472	-499.921	365.056	970.921	-498.410	419.368	957.828	-416.194	412.384	959.032	-419.279	356.377	871.808	-213.686	408.308	904.968	-215.806	429.826	939.324	-213.178	404.862	860.292	-204.193	250.117	883.254	-208.481	204.131	956.104	-203.515	268.987	658.989	-729.253	710.637	657.266	-676.878	686.206	677.741	-711.021	608.613	675.936	-766.557	631.585	830.620	-803.791	435.545	713.805	-827.918	438.128	716.969	-792.163	306.142	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	941.259	-262.493	375.331	867.093	-271.868	354.779	920.139	-604.286	322.021	765.007	-882.459	374.715
263	1.31000	836.712	-817.245	1251.667	836.519	-845.351	1052.126	845.615	-719.621	1331.839	857.346	-649.017	1153.830	946.987	-785.802	864.874	757.396	-779.583	879.205	911.301	-620.252	902.828	816.531	-605.581	900.747	995.370	-713.745	914.508	710.108	-684.262	925.587	985.234	-780.463	1307.815	699.033	-745.580	1301.850	1014.483	-711.876	647.110	1023.318	-647.398	657.394	999.610	-635.852	563.808	1000.950	-702.189	560.432	845.015	-641.063	400.857	970.024	-651.371	385.817	975.050	-527.129	360.694	971.001	-526.107	415.275	958.631	-443.795	408.773	959.283	-446.435	352.599	872.676	-240.619	406.934	906.100	-242.881	428.318	940.264	-240.607	403.392	861.795	-231.073	248.422	884.676	-235.622	202.569	957.452	-231.086	267.630	658.597	-747.398	708.904	655.886	-694.629	685.316	676.098	-727.124	606.873	674.914	-783.107	628.893	829.828	-819.829	433.149	712.750	-846.758	436.648	715.647	-807.806	307.447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.189	-289.636	373.798	867.824	-298.975	353.107	920.068	-630.997	318.051	764.965	-898.905	373.774
264	1.31500	836.749	-834.123	1247.221	837.634	-861.663	1047.179	844.347	-737.160	1329.000	856.476	-665.404	1151.288	946.697	-801.606	859.932	756.486	-795.049	874.387	912.471	-635.295	898.378	817.514	-620.934	897.074	995.876	-729.452	909.335	711.280	-699.457	922.509	985.748	-796.213	1304.529	697.750	-763.894	1298.271	1013.751	-732.032	643.633	1022.886	-667.260	651.788	999.188	-658.594	557.873	1000.477	-725.152	556.677	844.102	-667.624	395.039	969.739	-678.114	380.526	975.280	-554.877	356.249	972.132	-553.967	410.940	959.459	-471.850	404.785	959.133	-474.076	348.380	873.796	-267.666	404.564	907.228	-270.023	426.061	941.492	-268.130	401.073	862.983	-258.626	246.120	885.941	-263.622	200.231	958.743	-259.573	265.309	658.170	-764.546	707.526	655.014	-711.363	685.170	674.278	-742.085	605.782	673.502	-798.587	626.460	830.204	-835.953	431.917	712.024	-865.938	435.752	713.877	-822.874	308.192	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	942.996	-317.485	371.579	868.406	-326.429	350.946	919.405	-658.490	314.340	765.281	-914.805	372.898
265	1.32000	836.503	-851.055	1243.030	838.750	-877.972	1042.242	843.412	-754.852	1326.632	855.376	-681.693	1149.081	946.304	-817.073	855.476	755.661	-810.590	869.973	913.683	-650.453	894.299	818.715	-636.842	894.168	996.143	-744.821	904.861	711.812	-714.808	920.415	986.040	-812.262	1301.352	696.374	-782.569	1294.954	1013.339	-751.817	641.461	1022.571	-686.872	647.341	998.875	-681.374	553.190	1000.250	-747.819	554.248	843.118	-694.551	390.263	969.487	-705.167	376.186	975.331	-582.842	351.898	973.263	-581.817	407.145	960.086	-499.933	400.919	960.061	-502.054	344.643	875.241	-294.500	401.577	908.599	-297.086	422.864	942.902	-295.828	397.872	864.120	-286.775	243.060	887.006	-292.416	197.129	959.961	-288.655	261.978	657.626	-781.102	705.992	654.073	-727.336	684.708	672.736	-756.694	604.476	671.605	-813.540	624.082	830.948	-852.670	432.055	711.682	-884.471	435.199	712.650	-836.587	308.726	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	943.768	-345.554	368.607	869.136	-354.171	348.302	918.714	-686.464	311.152	765.761	-929.461	371.739
266	1.32500	836.523	-868.317	1239.465	839.652	-894.195	1037.653	843.155	-772.143	1324.752	854.328	-697.963	1147.027	945.844	-832.789	851.524	754.100	-825.812	866.752	914.740	-665.871	890.900	819.767	-653.138	892.076	996.137	-759.848	901.582	712.049	-730.265	918.377	985.997	-828.623	1298.433	695.424	-800.974	1291.871	1012.907	-771.714	639.648	1022.442	-706.682	643.639	998.467	-704.099	549.499	1000.285	-770.267	552.355	842.101	-721.754	386.931	969.021	-732.745	372.818	975.251	-611.173	347.875	975.080	-609.812	402.125	961.407	-528.106	397.073	959.973	-530.439	340.758	876.481	-321.476	397.809	910.241	-324.205	418.923	944.407	-323.759	393.900	865.089	-315.500	239.290	887.894	-322.049	193.203	961.243	-317.985	257.760	657.524	-797.025	703.964	653.472	-743.004	683.496	671.501	-771.512	602.638	669.606	-828.392	621.400	832.653	-869.890	432.980	711.528	-901.339	434.263	711.848	-848.899	308.759	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	944.591	-373.773	365.038	869.791	-382.242	345.151	918.092	-714.743	308.488	766.597	-942.983	369.956
267	1.33000	836.406	-885.334	1236.175	840.687	-910.341	1033.359	842.594	-789.723	1323.029	853.316	-714.207	1145.160	945.577	-848.559	847.875	752.987	-841.879	864.093	915.562	-681.483	888.137	820.689	-669.770	890.575	995.933	-774.729	899.365	712.109	-745.711	916.411	985.822	-845.011	1295.771	694.800	-819.528	1289.170	1012.748	-791.472	638.292	1022.476	-726.555	640.327	998.090	-726.308	546.210	1000.174	-792.658	550.901	841.246	-748.934	384.832	968.539	-760.749	370.801	975.402	-639.771	344.711	975.919	-638.100	398.481	962.297	-556.315	393.339	960.116	-559.052	336.819	877.798	-348.499	393.229	911.732	-351.356	414.174	945.917	-351.610	388.892	865.956	-344.701	234.557	888.725	-352.332	188.439	962.120	-348.344	252.867	657.140	-812.382	701.614	653.015	-758.247	681.757	670.573	-786.242	600.470	667.962	-843.276	618.779	834.474	-887.128	434.098	711.865	-918.177	432.980	711.309	-859.294	307.709	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	945.394	-402.287	360.782	870.557	-410.505	341.366	917.584	-743.502	306.822	767.135	-955.230	367.204
268	1.33500	836.576	-902.261	1233.231	841.760	-926.540	1029.568	842.295	-807.089	1321.458	852.299	-730.558	1143.561	945.289	-864.270	844.903	752.056	-858.062	861.744	915.879	-697.470	886.320	821.101	-686.526	889.715	995.799	-789.923	897.760	711.693	-761.673	914.921	985.569	-861.161	1293.502	694.421	-838.217	1286.503	1012.636	-811.319	637.170	1022.472	-746.420	637.423	997.803	-748.641	543.509	1000.107	-814.678	549.739	840.496	-776.011	383.963	968.269	-789.023	369.757	974.934	-668.989	341.702	975.796	-666.230	396.680	962.775	-584.859	389.556	960.426	-587.950	333.329	879.222	-375.390	387.715	913.208	-378.204	408.428	947.350	-379.424	383.255	866.881	-374.497	229.009	889.590	-383.241	182.842	963.151	-379.103	246.917	656.512	-827.473	699.083	652.750	-773.245	679.427	670.231	-801.076	598.082	666.973	-857.994	616.131	834.842	-903.546	434.479	712.213	-931.777	430.388	711.229	-867.755	305.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	946.320	-430.847	355.885	871.283	-439.006	336.791	916.656	-772.345	305.264	767.398	-965.868	363.102
269	1.34000	836.992	-919.191	1230.648	842.793	-942.772	1026.465	841.803	-824.107	1320.088	851.306	-746.877	1142.259	945.043	-880.247	842.631	751.518	-874.416	859.788	915.513	-713.699	885.411	820.923	-703.267	889.095	995.701	-805.219	896.316	711.070	-778.048	913.757	985.457	-876.790	1291.654	694.429	-857.154	1284.446	1012.631	-830.974	636.416	1022.496	-766.050	635.038	997.706	-770.703	541.186	1000.595	-836.570	549.173	839.987	-802.918	383.880	967.969	-817.295	369.619	975.058	-698.040	339.335	976.236	-694.530	394.354	963.092	-613.173	386.370	960.450	-616.837	330.055	880.408	-402.360	381.319	914.643	-404.910	401.802	948.577	-407.244	376.715	867.955	-404.906	222.603	890.193	-414.470	176.596	964.061	-410.212	240.430	655.738	-842.254	696.374	652.806	-787.984	676.907	670.421	-815.285	595.605	666.512	-872.417	613.238	833.657	-917.808	432.979	712.085	-942.061	425.678	711.271	-875.255	302.636	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	947.015	-459.543	350.288	871.856	-467.846	331.575	916.000	-801.263	304.533	767.263	-975.239	357.557
270	1.34500	837.400	-936.086	1228.610	843.984	-959.210	1024.137	841.253	-841.144	1319.085	850.353	-763.302	1141.274	945.132	-896.375	841.072	751.355	-890.687	858.466	914.770	-730.134	885.172	820.156	-720.050	888.907	995.795	-820.715	895.296	709.987	-794.750	912.698	985.390	-892.318	1290.570	694.279	-876.193	1282.177	1012.636	-850.563	636.124	1022.464	-785.539	633.163	997.727	-792.621	539.444	1000.840	-858.197	548.956	839.761	-829.558	384.623	967.560	-845.478	370.074	975.103	-727.111	337.633	976.265	-722.605	392.551	963.500	-641.867	383.162	960.560	-646.259	327.218	881.564	-429.424	373.856	915.768	-431.807	394.560	949.822	-434.961	369.370	869.003	-436.020	215.333	891.049	-447.027	169.645	965.156	-441.514	233.204	654.863	-856.796	693.673	652.525	-802.445	674.565	670.885	-828.978	593.419	666.485	-886.163	610.457	831.788	-928.539	428.933	711.479	-949.725	420.030	711.341	-882.033	299.484	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	947.642	-488.133	344.158	872.583	-496.245	325.907	915.466	-830.595	304.599	766.710	-983.433	351.473
271	1.35000	838.066	-953.006	1227.215	845.427	-975.742	1022.401	841.059	-857.580	1318.079	849.537	-779.233	1140.680	945.283	-912.780	840.377	751.724	-907.845	857.485	913.737	-746.600	885.282	819.332	-736.753	888.801	995.707	-836.220	894.551	709.100	-812.153	911.899	985.528	-907.478	1289.939	694.507	-895.031	1281.070	1012.931	-869.980	636.405	1022.569	-805.087	631.924	997.892	-814.362	538.347	1001.274	-879.815	549.346	839.689	-856.197	385.538	967.221	-873.409	370.791	974.904	-756.221	336.494	975.720	-751.059	391.289	963.558	-670.319	380.640	960.791	-675.833	324.341	882.680	-456.378	365.536	916.582	-458.508	386.493	950.620	-462.836	361.378	870.027	-467.794	207.341	892.043	-480.383	161.959	966.289	-473.272	225.376	654.039	-871.148	691.129	652.292	-816.496	672.812	671.827	-841.879	591.473	667.092	-899.371	607.648	830.408	-936.967	424.173	710.761	-956.202	414.778	711.557	-887.873	296.206	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	948.155	-516.494	337.543	873.185	-525.292	319.444	915.012	-860.047	305.297	765.553	-990.858	345.286
