NO_OF_FRAMES	221
NO_OF_CAMERAS	24
NO_OF_MARKERS	46
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2025-03-21, 11:26:02.260	241157.22938720
DATA_INCLUDED	3D
MARKER_NAMES	clav	sternum	C_7	B_10	SIAS_left	SIAS_right	SIPS_left	SIPS_right	becken_top_left	becken_top_right	acrom_left	acrom_right	cluster_femur_left_1	cluster_femur_left_2	cluster_femur_left_4	cluster_femur_left_3	epi_med_left	epi_lat_left	cluster_tibia_left_1	cluster_tibia_left_2	cluster_tibia_left_4	cluster_tibia_left_3	calc_med_left	calc_back_left	calc_lat_left	forefoot_med_left	toe_left	forefoot_lat_left	cluster_femur_right_1	cluster_femur_right_2	cluster_femur_right_4	cluster_femur_right_3	epi_med_right	epi_lat_right	cluster_tibia_right_1	cluster_tibia_right_2	cluster_tibia_right_4	cluster_tibia_right_3	forfoot_med_right	toe_right	forfoot_lat_right	mal_lat_right	mal_lat_left	mal_med_left	tib_plat_left	tib_plat_right
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	clav X	clav Y	clav Z	sternum X	sternum Y	sternum Z	C_7 X	C_7 Y	C_7 Z	B_10 X	B_10 Y	B_10 Z	SIAS_left X	SIAS_left Y	SIAS_left Z	SIAS_right X	SIAS_right Y	SIAS_right Z	SIPS_left X	SIPS_left Y	SIPS_left Z	SIPS_right X	SIPS_right Y	SIPS_right Z	becken_top_left X	becken_top_left Y	becken_top_left Z	becken_top_right X	becken_top_right Y	becken_top_right Z	acrom_left X	acrom_left Y	acrom_left Z	acrom_right X	acrom_right Y	acrom_right Z	cluster_femur_left_1 X	cluster_femur_left_1 Y	cluster_femur_left_1 Z	cluster_femur_left_2 X	cluster_femur_left_2 Y	cluster_femur_left_2 Z	cluster_femur_left_4 X	cluster_femur_left_4 Y	cluster_femur_left_4 Z	cluster_femur_left_3 X	cluster_femur_left_3 Y	cluster_femur_left_3 Z	epi_med_left X	epi_med_left Y	epi_med_left Z	epi_lat_left X	epi_lat_left Y	epi_lat_left Z	cluster_tibia_left_1 X	cluster_tibia_left_1 Y	cluster_tibia_left_1 Z	cluster_tibia_left_2 X	cluster_tibia_left_2 Y	cluster_tibia_left_2 Z	cluster_tibia_left_4 X	cluster_tibia_left_4 Y	cluster_tibia_left_4 Z	cluster_tibia_left_3 X	cluster_tibia_left_3 Y	cluster_tibia_left_3 Z	calc_med_left X	calc_med_left Y	calc_med_left Z	calc_back_left X	calc_back_left Y	calc_back_left Z	calc_lat_left X	calc_lat_left Y	calc_lat_left Z	forefoot_med_left X	forefoot_med_left Y	forefoot_med_left Z	toe_left X	toe_left Y	toe_left Z	forefoot_lat_left X	forefoot_lat_left Y	forefoot_lat_left Z	cluster_femur_right_1 X	cluster_femur_right_1 Y	cluster_femur_right_1 Z	cluster_femur_right_2 X	cluster_femur_right_2 Y	cluster_femur_right_2 Z	cluster_femur_right_4 X	cluster_femur_right_4 Y	cluster_femur_right_4 Z	cluster_femur_right_3 X	cluster_femur_right_3 Y	cluster_femur_right_3 Z	epi_med_right X	epi_med_right Y	epi_med_right Z	epi_lat_right X	epi_lat_right Y	epi_lat_right Z	cluster_tibia_right_1 X	cluster_tibia_right_1 Y	cluster_tibia_right_1 Z	cluster_tibia_right_2 X	cluster_tibia_right_2 Y	cluster_tibia_right_2 Z	cluster_tibia_right_4 X	cluster_tibia_right_4 Y	cluster_tibia_right_4 Z	cluster_tibia_right_3 X	cluster_tibia_right_3 Y	cluster_tibia_right_3 Z	forfoot_med_right X	forfoot_med_right Y	forfoot_med_right Z	toe_right X	toe_right Y	toe_right Z	forfoot_lat_right X	forfoot_lat_right Y	forfoot_lat_right Z	mal_lat_right X	mal_lat_right Y	mal_lat_right Z	mal_lat_left X	mal_lat_left Y	mal_lat_left Z	mal_med_left X	mal_med_left Y	mal_med_left Z	tib_plat_left X	tib_plat_left Y	tib_plat_left Z	tib_plat_right X	tib_plat_right Y	tib_plat_right Z	
254	1.26500	880.229	419.310	1242.505	891.479	396.794	1038.970	875.281	517.005	1332.218	881.855	594.077	1154.154	984.815	463.175	856.505	792.861	460.638	869.253	942.505	626.060	902.487	847.321	632.749	906.149	1030.797	541.668	909.354	741.008	549.287	922.904	1025.613	473.450	1307.393	731.372	466.025	1292.217	1050.790	497.586	657.103	1058.421	561.674	646.594	1036.419	542.783	553.802	1040.940	478.893	570.875	869.406	482.671	413.079	1001.800	465.616	391.994	1009.684	578.663	348.572	1005.419	589.182	402.369	994.069	668.951	382.950	996.139	657.988	328.032	912.384	883.293	334.243	946.261	884.657	356.405	981.741	876.616	333.510	906.819	844.551	179.065	930.475	824.349	138.359	1001.615	840.055	202.228	690.484	515.312	690.462	688.486	572.915	682.094	710.711	561.882	598.248	706.696	501.792	604.205	865.684	496.090	412.835	745.571	482.395	399.986	748.958	556.419	291.342	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.083	819.333	318.750	905.236	806.838	298.900	949.578	471.878	325.706	800.527	450.548	329.857
255	1.27000	881.091	401.034	1244.918	893.217	377.850	1041.663	874.696	498.957	1333.874	880.350	575.430	1155.572	985.886	445.028	858.794	793.636	441.552	870.062	941.252	607.553	904.235	845.980	613.741	907.642	1030.293	524.105	911.432	740.629	529.494	923.621	1025.922	457.941	1309.905	731.646	446.093	1294.193	1051.588	477.264	660.760	1057.866	541.323	648.752	1036.168	519.623	556.435	1041.676	456.156	575.237	873.546	456.695	410.734	1001.981	437.318	397.101	1009.623	548.796	349.260	1004.850	561.336	402.715	993.889	640.429	379.900	996.529	627.255	325.581	912.824	853.322	320.799	946.168	855.689	342.888	981.925	846.414	321.180	908.275	806.845	168.142	932.536	784.868	128.451	1004.639	805.143	192.574	690.998	501.173	690.006	689.006	558.530	683.171	710.991	550.308	598.918	706.905	490.304	603.238	867.564	491.799	409.965	745.314	475.407	398.541	748.725	552.258	291.839	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	981.013	788.319	309.393	905.480	775.173	289.314	949.510	442.145	330.918	800.105	445.368	327.941
256	1.27500	882.209	382.855	1247.626	894.841	358.727	1044.954	874.148	480.996	1335.817	878.963	556.650	1157.314	986.919	426.854	861.218	794.737	421.770	871.255	940.170	588.974	906.559	844.878	594.556	909.319	1029.849	506.412	913.658	739.808	509.548	924.556	1026.039	442.464	1312.549	732.190	426.585	1296.610	1052.551	457.172	664.647	1057.186	521.164	651.269	1035.460	496.739	559.549	1042.256	433.770	579.889	877.421	438.766	413.180	1001.801	409.298	402.722	1009.708	519.308	350.373	1004.119	533.926	403.053	993.803	612.184	377.017	997.078	596.894	323.456	913.148	822.853	306.919	946.443	826.501	329.349	981.897	815.750	308.577	909.885	768.766	156.904	934.776	744.518	118.559	1000.557	760.277	180.775	691.635	486.776	689.764	689.645	544.164	684.704	711.333	538.754	600.196	707.243	478.633	602.672	867.818	488.064	407.899	745.181	468.745	398.361	747.404	548.537	293.081	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.814	757.086	299.185	906.242	742.922	279.544	950.335	412.008	336.082	800.433	440.936	326.106
257	1.28000	883.241	364.598	1250.733	896.425	339.509	1048.648	873.823	463.283	1338.230	877.504	537.876	1159.289	987.416	408.148	864.099	795.344	402.205	872.694	939.428	570.082	909.053	843.782	574.522	910.785	1029.428	488.465	916.226	739.447	489.533	925.751	1026.258	427.299	1315.525	732.537	407.041	1299.533	1053.378	437.141	669.039	1056.495	501.069	654.249	1034.892	474.140	563.251	1042.533	412.220	584.921	877.567	408.087	417.533	1001.802	381.951	408.667	1009.174	490.302	351.518	1003.516	507.228	403.681	993.583	584.177	373.901	997.046	566.392	320.967	913.006	791.728	293.024	945.705	795.856	315.813	981.776	784.667	295.336	912.336	730.112	145.408	937.494	703.615	108.903	1001.704	722.028	170.622	692.232	472.367	690.178	690.248	529.939	686.969	711.686	527.080	602.242	707.495	466.951	602.804	868.077	481.897	407.070	744.961	462.752	398.542	747.491	544.707	294.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.734	725.586	289.157	906.238	710.605	269.561	951.167	382.110	341.691	800.453	436.833	325.180
258	1.28500	884.173	346.312	1254.129	897.640	320.155	1052.743	873.467	445.528	1340.798	876.123	519.086	1161.668	988.320	389.424	867.414	795.739	382.478	874.341	938.452	550.927	912.021	842.971	554.817	913.345	1028.903	470.210	919.155	739.057	469.370	927.253	1026.126	411.686	1318.864	733.111	387.567	1302.701	1054.184	417.146	673.397	1055.740	480.867	657.563	1034.149	451.969	567.115	1042.643	390.323	589.973	877.805	382.603	422.727	1001.873	355.109	414.889	1008.807	461.912	353.484	1003.275	481.508	404.135	993.237	556.545	370.593	997.317	536.415	318.569	913.393	760.121	278.302	945.848	766.104	301.139	981.567	753.155	282.090	913.682	690.774	134.786	940.339	661.607	100.153	1006.519	689.196	160.921	692.760	457.689	691.322	690.834	515.341	689.803	711.934	515.107	604.973	707.585	454.988	603.858	868.486	475.194	407.192	745.084	456.532	399.024	746.696	541.697	295.961	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.950	693.564	279.081	906.198	677.772	259.465	950.963	352.276	347.023	799.928	432.996	324.693
259	1.29000	885.025	327.987	1257.931	898.992	300.968	1057.174	873.096	427.478	1343.669	874.578	500.136	1164.135	987.925	369.993	870.802	796.094	362.615	876.107	937.626	531.556	915.314	842.256	534.806	916.292	1027.778	450.897	923.138	738.671	449.250	929.067	1025.973	395.765	1322.083	733.679	368.351	1306.344	1054.881	397.196	678.050	1054.962	460.649	661.002	1033.251	429.873	571.309	1042.819	368.840	595.176	876.092	355.421	428.305	1001.879	328.790	421.283	1008.728	433.457	354.953	1002.956	455.678	404.453	993.010	528.981	366.987	997.334	505.875	316.095	913.245	727.895	263.793	946.324	735.142	285.191	981.258	721.027	268.509	915.596	650.585	123.960	941.992	618.560	91.262	1008.739	651.595	151.713	693.422	442.808	693.148	690.901	500.121	693.467	712.046	502.805	608.451	707.757	442.762	605.439	868.900	469.038	408.234	745.126	450.683	399.836	746.594	537.960	297.791	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.993	661.267	268.615	905.899	644.840	249.563	951.350	323.381	352.948	799.483	429.241	325.020
260	1.29500	885.971	309.712	1261.941	900.276	281.613	1061.847	873.043	409.989	1346.981	873.073	481.239	1166.836	988.082	351.152	874.430	796.479	342.483	878.344	936.869	511.836	918.982	841.585	514.484	919.589	1027.178	431.823	927.222	738.457	428.662	931.018	1025.782	379.555	1325.513	734.209	349.035	1310.298	1055.489	377.276	682.662	1054.537	440.395	664.711	1032.315	407.881	575.802	1042.775	347.335	600.585	876.577	329.478	433.786	1001.776	303.057	427.861	1008.412	405.727	356.121	1002.915	430.693	404.575	993.065	502.255	363.368	997.647	475.980	313.700	913.862	694.980	248.096	945.013	703.725	271.102	981.072	688.399	254.767	916.588	607.865	113.585	942.897	576.753	83.195	1009.627	612.296	142.356	693.697	427.469	695.250	691.429	484.824	697.377	712.177	489.989	612.265	707.726	430.006	607.483	869.081	463.584	410.392	745.657	445.430	401.590	746.846	534.805	300.598	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.416	628.544	257.870	905.900	611.148	239.460	951.677	295.137	359.009	798.980	425.261	326.132
261	1.30000	886.982	291.515	1266.372	901.576	262.386	1066.731	872.623	391.718	1350.322	871.421	462.301	1169.764	987.868	331.741	878.543	796.577	322.385	880.474	936.045	491.854	922.916	840.943	494.014	923.056	1026.459	412.159	931.718	738.343	407.451	932.563	1025.622	363.360	1329.160	734.776	329.896	1314.436	1056.503	357.487	687.571	1054.512	420.224	668.808	1031.431	386.125	580.373	1042.646	325.978	606.027	877.235	303.671	439.522	1001.746	277.837	434.411	1008.522	378.344	357.458	1003.000	406.392	404.304	992.366	475.135	358.954	996.981	445.861	311.230	912.469	661.506	234.077	944.186	671.117	255.946	981.053	655.358	240.887	919.117	568.116	103.338	944.574	533.924	75.461	1011.577	574.435	133.674	694.177	411.856	697.672	692.448	469.363	701.680	711.723	476.716	616.614	707.851	416.903	609.938	869.248	458.137	413.191	746.082	439.806	403.920	746.913	531.209	304.289	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.500	595.784	247.345	905.673	576.600	229.330	951.963	267.490	365.263	798.837	421.299	328.017
262	1.30500	887.839	273.198	1270.852	902.683	242.949	1071.757	872.428	373.812	1353.866	869.852	443.408	1172.792	987.517	310.965	882.906	796.596	302.187	883.149	935.166	471.713	927.065	840.369	473.300	926.640	1025.295	391.643	936.327	738.135	386.403	935.177	1025.361	346.711	1332.936	735.398	310.596	1318.785	1056.675	337.037	692.520	1054.144	399.674	672.763	1030.679	364.359	585.266	1042.600	304.653	611.493	877.534	278.299	445.634	1001.684	253.332	440.878	1008.186	351.125	358.410	1002.669	381.802	403.580	991.688	447.295	354.215	997.011	416.083	308.518	911.756	627.228	219.542	943.759	638.338	241.001	980.496	621.358	226.832	919.535	526.321	94.434	945.229	490.750	68.732	1010.657	532.965	124.473	694.620	395.715	700.248	692.762	452.997	706.027	711.703	463.033	621.091	707.370	403.224	612.919	869.713	452.825	416.740	745.952	434.002	407.367	747.347	527.327	309.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	980.176	562.409	236.635	906.867	542.792	219.470	951.385	240.580	371.539	799.051	417.312	330.137
263	1.31000	888.604	254.960	1275.491	903.713	223.678	1076.803	872.084	355.216	1357.432	868.322	424.235	1175.889	986.534	293.061	886.825	796.587	281.790	885.950	934.526	451.361	931.373	839.902	452.639	930.348	1024.656	371.648	941.157	737.882	365.309	937.770	1025.167	329.932	1336.901	736.055	291.421	1323.199	1057.177	317.287	697.642	1054.535	379.268	677.147	1030.127	342.665	589.957	1042.428	283.311	616.992	879.205	253.575	452.163	1001.465	229.404	447.264	1008.453	324.384	359.122	1002.674	357.526	402.411	991.050	419.686	349.582	996.667	386.317	305.515	912.028	593.502	205.264	943.189	604.749	225.685	980.483	586.939	212.984	918.638	484.064	86.544	944.976	447.082	62.833	1012.394	494.757	116.266	694.970	379.106	702.974	693.175	436.282	710.444	711.706	448.798	625.745	707.650	389.297	616.005	869.982	447.341	421.069	746.138	428.532	411.665	747.646	523.252	314.339	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	979.704	528.439	226.009	905.818	507.289	209.587	951.687	214.084	377.515	799.066	412.932	333.081
264	1.31500	889.381	236.740	1280.163	904.584	204.430	1081.854	871.677	336.851	1360.952	866.923	405.109	1179.024	986.006	272.930	891.528	796.444	261.240	888.862	933.839	430.894	935.678	839.303	431.821	934.028	1024.275	351.187	946.073	737.536	344.127	940.484	1025.095	312.962	1340.820	736.715	272.204	1327.734	1057.713	296.810	702.683	1054.632	358.529	681.452	1029.641	320.873	594.939	1042.327	262.055	622.487	879.593	229.278	458.657	1001.387	206.289	453.271	1008.347	297.745	359.386	1002.332	332.639	400.976	990.697	392.153	344.665	996.615	356.710	302.516	911.794	556.308	190.154	942.881	570.204	210.706	980.001	551.832	199.174	918.139	441.894	78.949	944.077	403.422	57.320	1011.095	453.575	108.041	695.454	362.271	705.932	693.370	419.286	714.962	711.677	434.172	630.511	708.319	374.841	619.160	870.073	441.331	426.178	746.167	422.602	416.666	748.071	518.731	320.099	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	979.409	494.265	215.494	904.569	469.807	198.877	952.114	188.430	383.480	798.384	407.905	337.082
265	1.32000	890.220	218.448	1284.874	905.569	185.199	1086.853	871.838	320.037	1364.589	865.445	385.931	1182.254	984.960	252.013	895.986	796.115	240.631	891.934	933.213	410.185	940.081	838.868	411.054	937.631	1023.690	331.105	950.834	737.250	323.025	943.437	1024.964	295.817	1344.828	737.328	252.958	1332.228	1057.714	275.975	707.688	1054.762	337.604	685.747	1029.547	299.292	599.906	1042.378	240.604	627.933	879.911	205.369	465.307	1001.160	183.862	459.038	1009.252	271.592	359.323	1002.062	308.259	398.898	990.348	364.665	339.482	996.259	326.863	299.260	911.473	520.297	176.249	942.625	535.118	195.955	979.475	515.963	185.712	917.223	399.532	71.885	942.786	359.786	52.506	1010.205	412.563	99.976	695.848	345.162	708.888	693.490	401.912	719.403	711.827	419.100	635.335	709.141	360.057	622.565	870.440	434.765	431.623	745.832	416.105	422.243	748.670	514.069	326.447	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	978.980	459.547	204.785	905.665	436.807	190.288	952.336	163.297	389.200	798.462	402.546	341.425
266	1.32500	890.948	200.762	1289.245	906.193	166.143	1091.835	871.544	301.683	1368.331	864.114	366.703	1185.487	984.424	232.302	900.759	795.921	220.122	895.164	932.424	389.450	944.488	838.433	390.249	941.114	1023.301	309.540	955.976	737.002	301.908	946.355	1024.678	278.533	1348.729	737.807	233.796	1336.631	1058.109	255.269	712.750	1055.137	316.601	690.391	1029.430	277.773	604.937	1042.417	219.251	633.279	880.872	182.345	471.811	1000.973	162.034	464.442	1008.641	244.744	358.766	1002.089	283.769	396.498	990.086	336.869	334.053	996.135	297.055	295.896	911.228	483.790	162.914	942.404	499.464	181.478	978.916	479.454	172.160	916.312	357.169	65.345	941.306	316.108	48.367	1008.976	371.149	92.381	696.370	327.833	711.811	693.259	384.271	723.847	711.551	403.618	640.499	710.227	344.990	626.178	870.648	427.701	437.653	745.757	408.793	428.153	749.599	508.870	333.071	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	978.541	424.428	194.377	905.209	401.016	182.877	952.109	138.595	394.600	798.420	396.529	346.249
267	1.33000	891.516	182.468	1293.747	906.973	146.928	1096.738	871.424	283.799	1372.289	862.814	347.546	1188.574	983.606	211.474	905.812	795.557	199.551	898.594	931.967	368.768	948.855	838.194	369.477	944.571	1022.708	288.997	961.105	736.814	280.900	949.413	1024.478	261.206	1352.570	738.590	214.522	1340.952	1058.416	234.307	717.767	1055.690	295.591	694.778	1029.482	256.208	609.979	1042.312	197.792	638.652	881.362	159.659	478.078	1000.924	140.982	469.428	1008.697	218.312	358.029	1002.338	259.280	393.662	990.320	308.980	328.711	995.510	267.105	292.526	910.805	446.616	150.002	941.886	462.914	167.439	978.432	442.033	159.256	914.291	314.603	59.604	939.357	272.488	44.903	1007.309	329.554	85.158	696.822	310.285	714.677	693.070	366.487	728.236	711.672	388.069	645.523	711.143	329.801	629.670	871.181	419.929	444.141	746.021	401.004	434.603	749.746	502.628	340.232	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	977.974	388.693	184.091	904.147	365.081	174.493	952.372	114.716	399.655	797.526	389.659	351.757
268	1.33500	892.109	164.065	1298.140	907.645	127.826	1101.604	871.209	265.541	1375.848	861.610	328.233	1191.715	983.309	190.312	910.647	795.355	179.227	902.089	931.546	347.977	953.012	837.745	348.680	948.135	1022.195	268.382	965.965	736.708	259.942	952.392	1024.136	243.563	1356.264	739.260	195.508	1345.281	1058.678	213.376	722.742	1056.206	274.408	699.344	1029.553	234.745	614.741	1042.235	176.475	643.827	881.739	137.196	483.940	1000.730	120.459	473.914	1008.545	191.929	356.978	1002.828	234.802	390.292	990.673	281.593	323.079	995.273	237.116	289.082	910.718	409.041	137.515	941.731	425.943	153.751	977.534	404.176	146.359	911.475	271.879	55.159	936.829	229.133	42.059	1005.529	287.995	78.329	697.223	292.845	717.712	692.864	348.606	732.643	712.265	372.432	650.419	711.987	314.530	633.361	871.710	411.182	451.087	746.356	392.635	441.366	750.236	495.949	347.671	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	977.387	352.586	174.258	902.394	327.920	166.901	952.367	91.261	404.444	797.139	382.208	357.362
269	1.34000	892.706	145.647	1302.437	908.201	108.535	1106.302	871.143	247.208	1379.281	860.475	309.016	1194.801	982.302	170.331	915.145	795.045	158.804	905.768	931.034	327.239	957.070	837.564	327.972	951.395	1021.601	248.539	970.792	736.590	239.103	955.375	1023.873	225.813	1359.707	739.817	176.348	1349.282	1058.781	192.275	727.612	1056.867	253.152	703.874	1029.735	213.356	619.510	1042.124	155.210	648.791	882.011	115.825	488.908	1000.851	100.299	477.822	1008.424	165.676	355.783	1003.344	210.414	386.857	990.576	252.761	317.106	994.823	207.104	285.643	908.997	370.176	126.023	941.084	388.682	140.543	976.683	366.073	133.877	909.146	229.294	51.062	933.930	185.483	40.089	1003.633	246.144	72.049	697.696	275.218	720.768	692.215	330.704	737.172	712.322	356.570	655.651	712.757	299.149	637.069	872.395	401.517	458.155	746.940	383.662	448.088	751.011	488.323	355.122	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	976.227	315.989	164.574	901.166	292.062	159.339	951.743	68.293	409.009	796.979	374.080	363.194
270	1.34500	893.340	127.281	1306.494	908.654	89.416	1110.954	870.910	228.701	1382.620	859.408	289.765	1197.694	981.719	149.995	919.533	794.815	138.371	909.428	930.542	307.359	961.283	837.432	307.849	955.012	1020.961	227.350	975.093	736.586	218.343	958.171	1023.598	208.065	1363.097	740.120	157.130	1353.614	1058.877	171.146	732.244	1057.497	232.026	708.203	1029.910	192.106	624.139	1041.854	133.989	653.664	882.023	95.288	493.326	1000.859	80.531	481.299	1008.101	139.627	354.569	1004.554	185.934	383.514	990.959	224.664	311.242	994.559	176.879	282.133	907.680	331.267	114.692	940.072	350.590	127.797	976.071	328.383	121.969	906.732	186.580	47.647	931.277	142.291	38.725	1001.463	204.478	66.084	697.696	257.594	723.762	692.252	312.697	741.559	712.588	340.763	660.804	713.412	283.752	640.756	873.359	391.279	465.385	747.425	373.734	454.938	752.111	480.151	362.408	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	975.206	279.222	155.255	900.150	255.242	152.308	951.841	45.917	412.933	796.727	365.008	369.157
271	1.35000	893.729	108.789	1310.381	909.133	70.089	1115.451	870.757	210.309	1385.729	858.342	271.567	1200.566	981.052	129.637	923.796	794.684	118.224	913.064	929.989	286.852	964.928	837.143	287.273	958.001	1020.282	207.637	979.489	736.763	197.645	960.986	1023.423	190.032	1366.119	741.252	138.120	1356.922	1058.794	150.059	736.705	1058.203	210.821	712.544	1030.165	170.924	628.491	1041.482	112.658	658.052	881.946	75.429	496.815	1000.910	61.077	484.230	1007.841	113.761	353.380	1005.128	161.739	379.720	991.038	196.420	305.516	994.189	147.168	279.103	905.861	291.814	103.932	938.555	311.960	115.583	974.800	289.085	110.554	904.376	143.770	44.947	929.001	99.214	37.981	999.504	163.063	60.462	697.473	239.992	726.826	692.297	294.750	745.968	713.002	324.813	665.931	713.956	268.346	644.601	874.083	379.975	472.251	747.625	362.676	461.409	752.897	471.059	369.595	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	974.053	242.268	146.535	899.165	217.835	145.350	951.887	24.089	416.732	797.474	355.413	374.823
272	1.35500	894.256	90.321	1314.057	909.472	50.798	1119.710	870.719	191.873	1388.523	857.503	252.602	1203.181	980.713	109.525	927.814	794.449	98.042	916.550	929.613	266.281	968.420	837.125	266.620	960.923	1019.593	187.423	983.443	736.806	177.119	963.619	1023.320	172.101	1369.003	741.809	119.195	1360.352	1058.845	128.896	741.004	1058.793	189.607	716.590	1030.407	149.830	632.719	1041.190	91.600	662.471	881.771	56.189	499.278	1001.137	41.656	486.591	1007.525	88.191	352.189	1005.995	137.423	375.650	990.987	168.010	299.683	993.397	117.425	276.141	904.925	252.071	93.419	937.527	273.034	103.842	972.411	249.661	99.341	902.267	101.173	43.056	926.832	56.204	38.168	997.548	121.521	55.881	697.507	222.306	729.747	692.295	276.529	750.446	713.168	308.562	671.242	714.361	252.720	648.306	874.450	367.857	478.823	748.161	351.058	467.443	753.604	461.254	376.605	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	972.264	205.182	138.130	897.847	180.503	139.310	951.933	2.712	420.242	797.245	344.677	380.426
273	1.36000	894.750	71.711	1317.463	909.643	31.558	1123.756	870.807	173.769	1391.198	856.744	233.415	1205.584	979.665	89.644	931.126	794.375	77.978	919.700	929.206	245.854	971.506	837.012	246.141	963.482	1018.958	167.068	986.954	736.933	156.703	966.104	1023.187	153.881	1371.672	742.335	100.153	1363.736	1058.606	107.647	744.904	1059.474	168.629	720.631	1030.760	129.012	636.570	1040.452	70.567	666.380	882.034	37.492	501.103	1001.458	22.668	488.526	1007.270	62.546	350.638	1006.542	113.546	371.405	990.686	139.771	294.105	992.667	87.790	273.503	902.004	211.893	84.798	934.480	233.243	93.438	970.064	209.765	89.201	900.105	58.420	42.023	924.867	13.455	39.036	995.807	80.123	52.006	697.396	204.486	732.458	692.468	258.259	754.572	713.362	292.246	676.202	714.577	236.914	652.006	874.667	355.075	485.004	748.229	338.376	472.931	754.356	450.621	383.381	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	971.145	167.799	130.651	896.618	142.761	133.458	952.290	-18.173	423.348	797.098	333.364	385.618
